股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,52周最低,52周最高
300561,汇金科技,23.03,-7.55,49.09,9.62,310.133,0.349,3096488217.0,12.1544,30.79
002724,海洋王,7.3,-3.44,3.98,1.85,18.956,1.265,2431491483.0,5.5654,8.64
300444,双杰电气,7.33,-3.55,46.89,22.99,-6.604,0.0,2573246315.0,3.68,9.5
000036,华联控股,4.17,-0.95,4.83,0.46,8.349,9.592,6169408373.0,3.1011,5.1
300385,雪浪环境,10.69,-5.31,42.53,11.3,34.112,0.585,2405596645.0,5.6918,12.73
300556,丝路视觉,26.01,-5.86,55.77,17.5,51.192,0.192,2241127565.0,13.857,30.43
300885,海昌新材,48.74,-7.83,156.93,27.83,68.74,None,974800000.0,39.18,80.0
300781,因赛集团,63.5,7.57,96.72,52.8,150.863,0.315,1749209100.0,24.9255,64.82
600861,北京城乡,22.7,-0.39,167.01,1.79,-67.749,0.088,7191472342.0,8.1119,23.31
300899,上海凯鑫,69.2,-13.84,183.26,35.64,78.033,0.184,1103740000.0,53.0,101.0
300176,派生科技,9.4,-8.38,4.91,8.09,-21.305,0.0,3526783782.0,5.2,11.19
300411,金盾股份,13.71,-6.1,85.52,17.15,-94.517,0.0,2038297356.0,6.78,16.84
002659,凯文教育,5.97,-0.83,-4.33,1.43,185.631,0.0,2976380884.0,5.08,8.08
603333,尚纬股份,7.27,0.0,-28.35,None,68.855,0.825,3756886508.0,6.338,12.2
601163,三角轮胎,17.05,-0.58,14.03,2.12,13.033,2.053,13640000000.0,12.2252,18.04
300882,万胜智能,36.13,-11.27,249.76,28.29,61.882,None,1347146323.0,28.66,60.0
002417,深南股份,8.48,-8.42,22.01,10.1,85.387,0.0,1997869955.0,5.45,13.75
300555,路通视信,11.12,-10.39,19.09,14.6,615.446,0.18,1933886606.0,7.1728,13.9665
300670,大烨智能,9.35,-6.97,11.58,11.41,61.394,0.0,1666170000.0,5.97,11.66
300588,熙菱信息,13.18,-6.66,31.63,11.97,-85.128,0.045,1383131936.0,7.9644,18.47
002109,兴化股份,3.91,10.14,16.4,6.19,32.93,0.512,4117014125.0,2.7331,3.91
300851,交大思诺,44.55,-4.52,56.48,8.25,32.861,0.763,968222970.0,34.1669,66.0216
601669,中国电建,3.84,-3.76,-10.66,0.61,8.082,1.035,42794501914.0,3.3673,4.88
605008,长鸿高科,26.78,5.27,154.08,12.95,48.344,None,1231880000.0,12.65,27.5
600890,中房股份,7.27,0.69,14.85,0.99,148.022,0.0,4210747105.0,5.28,10.4
002147,*ST新光,1.3,-1.52,-38.68,1.12,-0.408,0.0,698093504.0,1.25,2.55
603877,太平鸟,38.98,-3.06,167.47,0.64,28.371,1.804,18582849254.0,12.9128,43.74
603488,展鹏科技,10.08,0.7,65.55,1.64,29.735,1.984,2943263635.0,5.0222,13.79
600145,*ST新亿,1.65,-2.94,-42.11,0.54,137.542,0.0,2460315627.0,1.19,2.71
002086,*ST东洋,1.83,-2.66,-50.54,2.03,-1.339,0.0,1001556209.0,1.59,4.03
300847,中船汉光,31.12,-11.09,348.41,21.98,72.739,0.0,1535460800.0,8.33,41.3
000906,浙商中拓,7.15,-0.83,26.36,1.38,8.811,3.498,4729808326.0,4.7651,7.82
300892,品渥食品,58.13,-6.54,118.04,21.11,40.315,None,1378278402.0,54.01,82.0
600306,*ST商城,4.93,-0.4,-13.36,0.75,-6.886,0.0,874855595.0,3.82,6.56
002290,ST中科创,5.98,2.05,19.84,4.49,-1.831,0.0,1294514795.0,4.24,6.15
002163,海南发展,17.87,-3.09,221.98,1.92,150.94,0.0,14358071874.0,4.25,25.5
600238,ST椰岛,4.75,-1.04,-19.76,0.26,-12.342,0.0,2113757505.0,3.94,7.13
002638,*ST勤上,1.51,0.67,-59.08,1.52,-5.805,0.0,1478848522.0,1.36,3.88
600518,ST康美,3.23,-4.72,-13.4,1.15,-2.274,0.0,14240381900.0,2.31,4.82
601777,*ST力帆,5.14,-0.39,66.88,0.66,-1.229,0.0,6609147074.0,2.21,6.45
300062,中能电气,20.85,0.29,286.15,35.73,-346.109,0.096,4044116561.0,4.3335,24.06
000408,*ST藏格,7.82,2.76,5.96,1.11,59.533,0.0,3702661771.0,3.55,9.07
300445,康斯特,17.09,-0.93,25.22,2.43,53.598,0.31,1994768948.0,11.2005,19.32
688198,佰仁医疗,99.8,-3.7,137.15,2.02,133.277,None,2035920000.0,31.0,149.88
002366,台海核电,4.72,-7.09,-32.18,5.43,-6.022,0.0,2359158098.0,3.87,7.85
002210,*ST飞马,2.21,-4.74,71.32,0.78,-0.289,0.0,3648969213.0,0.84,2.87
002716,*ST金贵,2.46,-2.77,-14.29,1.79,-0.42,0.0,1815509503.0,1.21,3.26
000869,张裕A,33.02,-4.7,17.36,1.1,28.557,2.12,14973275616.0,21.2528,42.27
603855,华荣股份,18.95,-2.47,96.12,1.14,24.719,2.639,6273776500.0,8.0932,21.99
300514,友讯达,15.1,-7.42,21.56,15.77,71.942,0.331,2308971200.0,9.9632,17.29
000017,*ST中华A,2.48,-4.25,-45.13,1.11,-631.598,0.0,751392900.0,2.0,5.43
601238,广汽集团,13.43,2.91,17.11,1.7,26.019,1.34,81715675006.0,8.8552,14.2
002076,*ST雪莱,1.95,-3.94,-21.37,0.87,-3.257,0.0,983226233.0,1.53,3.71
300038,数知科技,7.0,-6.67,-18.57,5.15,90.283,0.357,8126889841.0,7.0,11.6984
002706,良信股份,27.16,2.92,229.96,1.36,62.991,0.921,16231776323.0,7.3003,28.58
600421,ST仰帆,10.93,-1.8,33.95,0.17,314.915,0.0,2137908000.0,7.3,16.57
002428,云南锗业,13.21,-3.15,55.23,2.74,-219.298,0.0,8511392471.0,6.76,19.5
600179,*ST安通,6.15,-1.6,40.41,1.57,-2.294,0.0,4228982501.0,3.06,6.66
603992,松霖科技,17.88,-2.3,-10.21,9.95,27.556,0.984,801024000.0,13.8658,26.07
601028,玉龙股份,13.65,0.89,167.12,1.05,83.323,0.0,10688301624.0,4.47,14.19
300129,泰胜风能,8.13,-9.97,71.43,15.6,23.88,1.23,4596193062.0,3.6,9.83
300499,高澜股份,12.55,-5.28,59.15,10.64,56.477,0.425,2456988612.0,7.315,16.0571
002240,威华股份,15.15,1.81,90.57,7.85,-131.026,0.0,8746465630.0,6.68,18.1
300880,迦南智能,47.84,-8.67,391.68,31.07,69.849,None,1513011138.0,31.11,84.0
000587,*ST金洲,1.58,-0.63,-13.19,1.24,-0.505,0.0,1916558723.0,0.67,2.4
300283,温州宏丰,7.61,-0.91,70.01,19.25,113.202,0.171,1979670004.0,3.5291,9.9
300505,川金诺,20.38,-4.68,15.86,11.19,39.055,0.604,1668797449.0,13.3623,22.99
300269,联建光电,5.69,-10.25,14.72,12.85,-2.074,0.0,2397465284.0,3.16,8.46
300897,山科智能,56.0,-9.68,67.36,38.88,49.765,None,952000000.0,47.86,70.84
300693,盛弘股份,28.01,2.45,96.5,16.4,42.483,0.357,2627109690.0,11.6085,31.26
300107,建新股份,6.64,-11.7,-1.71,8.35,36.689,9.015,2233942590.0,4.9436,8.3
300151,昌红科技,24.5,-6.06,186.21,3.17,78.738,0.0,7005904973.0,6.83,26.45
600733,北汽蓝谷,6.64,0.3,13.7,2.2,-9.359,0.0,12115694054.0,4.81,8.03
600696,ST岩石,7.81,-3.82,-39.27,0.53,452.312,0.0,2612206256.0,7.71,14.66
300351,永贵电器,12.05,4.6,36.78,5.37,-10.476,0.0,3001899519.0,6.58,13.4
000729,燕京啤酒,8.7,-2.47,33.84,1.04,340.429,0.253,21832158633.0,5.3539,9.17
002203,海亮股份,7.85,-2.97,-22.78,0.25,19.524,0.955,14434916851.0,7.56,10.6615
300386,飞天诚信,25.8,-5.18,63.57,5.19,114.098,0.078,5834008230.0,12.756,33.2
600908,无锡银行,5.55,-2.46,3.64,1.16,7.942,3.243,9565981826.0,4.5928,7.42
300394,天孚通信,59.2,-1.86,56.05,1.75,46.129,0.677,10421216352.0,31.1552,75.53
002345,潮宏基,4.41,-5.16,12.62,2.2,-108.952,2.268,3923338560.0,3.0218,4.7
603667,五洲新春,8.46,-5.79,-9.54,3.02,38.329,2.009,2226027433.0,7.1198,10.4005
002164,宁波东力,5.85,-5.03,54.35,6.63,2.292,0.0,2551332168.0,2.93,6.56
600337,美克家居,5.05,1.0,14.0,1.0,66.33,0.0,8922202317.0,3.84,6.33
300718,长盛轴承,21.44,-14.51,4.8,35.7,30.011,1.026,1061280000.0,14.359,28.5996
600731,湖南海利,11.18,-0.62,54.85,4.07,17.439,0.0,3651981848.0,5.64,11.5
603648,畅联股份,9.04,-3.73,-7.64,1.94,28.657,1.991,3332746968.0,7.6847,12.2347
605003,众望布艺,30.79,-4.62,19.57,11.21,18.543,None,677380000.0,28.4,40.79
300034,钢研高纳,21.11,-5.97,33.06,2.51,62.493,0.568,9077090420.0,12.12,30.21
600638,新黄浦,7.0,0.29,-0.28,0.59,-9.302,0.0,4713777502.0,4.81,8.55
600608,ST沪科,4.47,-1.76,-1.54,0.37,297.059,0.0,1423120341.0,4.01,5.05
300407,凯发电气,10.42,1.17,32.98,12.42,52.4,0.236,2192330769.0,6.779,11.6
601611,中国核建,7.2,-2.96,1.79,0.51,15.075,0.778,18900145447.0,5.7738,10.16
300469,信息发展,18.25,-7.17,13.64,30.12,-23.893,0.0,3168496763.0,10.36,21.0
300585,奥联电子,18.41,-2.54,9.19,12.7,75.712,0.0,2945600000.0,12.65,21.06
603956,威派格,18.05,-5.05,9.78,4.71,58.258,0.831,1585874805.0,12.6957,21.7542
300057,万顺新材,6.39,-8.71,6.91,7.81,43.054,0.782,3184186887.0,4.5423,7.64
002577,雷柏科技,14.07,0.79,9.49,1.84,-31.343,0.0,3979910550.0,8.95,18.97
300710,万隆光电,30.54,-6.03,5.01,3.82,-610.862,0.131,1778860082.0,21.1462,46.51
300668,杰恩设计,20.33,-6.4,21.66,14.25,61.605,1.142,1156222133.0,13.1856,23.13
002354,*ST天娱,3.66,-0.54,27.97,0.85,-3.45,0.0,2613776915.0,1.64,4.35
000001,平安银行,17.75,-0.11,9.75,0.52,12.771,1.228,344452110070.0,11.7098,18.78
600754,锦江酒店,44.71,-0.6,58.97,0.4,82.342,1.342,35854578232.0,20.768,50.01
300490,华自科技,11.4,-6.02,3.28,13.11,150.13,0.269,2675236746.0,7.621,15.68
601717,郑煤机,10.31,-5.93,64.21,2.35,14.963,1.794,15354035223.0,4.4347,11.51
002245,澳洋顺昌,6.57,-2.09,61.25,2.47,32.647,0.228,6003893499.0,3.4668,6.93
300889,爱克股份,42.46,-4.63,51.81,15.18,62.96,None,1570577312.0,40.1,75.38
600660,福耀玻璃,37.48,7.79,60.87,3.62,41.332,2.001,75071927723.0,17.3449,38.25
002306,ST云网,2.61,-0.38,3.57,0.16,-52.239,0.0,2069856486.0,2.14,3.75
002908,德生科技,13.51,0.37,6.42,2.7,32.192,1.111,1933733463.0,10.4212,16.3931
000039,中集集团,11.85,-0.42,22.65,2.31,26.568,1.01,18181116422.0,6.7395,12.14
600702,ST舍得,44.99,2.13,49.92,4.72,29.318,0.445,14914951180.0,21.16,46.25
000525,红太阳,7.24,-4.86,-25.51,1.86,-7.853,0.0,4159487355.0,6.85,11.8
600856,*ST中天,1.33,1.53,-47.01,0.45,-0.555,0.0,1786751336.0,0.84,2.58
603466,风语筑,21.32,-0.23,43.86,1.63,18.845,0.0,6186172824.0,12.35,23.52
688166,博瑞医药,58.9,-3.47,85.69,1.91,142.855,None,2294155000.0,26.22,72.43
300438,鹏辉能源,19.35,-3.2,8.3,7.61,208.678,0.0,6127926519.0,11.8733,22.42
300239,东宝生物,6.64,-7.0,32.61,5.1,154.29,0.453,3353159098.0,4.1228,9.85
300278,华昌达,6.73,-4.67,56.88,10.17,-4.194,0.0,2652739771.0,3.31,9.28
300414,中光防雷,15.83,-9.02,30.99,10.48,127.796,0.284,4825999115.0,9.5248,20.44
002251,步步高,11.27,-2.42,24.92,0.52,88.839,0.887,9736197528.0,7.2569,15.5
600600,青岛啤酒,79.22,-9.46,56.51,2.46,48.152,0.688,55130276739.0,36.1254,99.5
300094,国联水产,4.19,-10.85,-1.41,5.31,-6.306,0.0,3666580847.0,3.28,6.21
002202,金风科技,11.58,-3.26,-1.79,4.15,18.201,1.382,39296538988.0,8.8012,13.4682
300893,松原股份,54.25,-7.52,302.75,31.43,62.363,None,1286253612.0,34.0,67.2
600895,张江高科,18.91,-2.17,24.24,0.79,26.182,0.635,29285719391.0,11.6811,24.49
600199,金种子酒,6.84,-4.47,9.79,3.12,-18.913,0.0,4148250634.0,4.73,8.49
300546,雄帝科技,20.94,-6.97,-27.16,3.5,104.057,0.578,1770839199.0,20.2844,36.2832
002876,三利谱,43.95,-2.27,-9.84,1.97,68.633,0.095,3332649830.0,38.2879,65.5279
002418,*ST康盛,1.9,-3.06,-33.57,0.74,-5.186,0.0,2158266525.0,1.45,4.04
600448,华纺股份,3.98,-3.86,-11.72,4.84,151.781,0.0,2458194946.0,3.65,6.75
300648,星云股份,29.4,-4.14,85.03,4.33,80.246,0.034,2319101488.0,13.1708,40.99
300265,通光线缆,11.66,-4.5,51.66,3.76,100.885,0.125,4246621135.0,6.001,19.8103
300327,中颖电子,34.15,-2.01,47.76,2.97,45.515,1.278,9521126241.0,20.052,40.37
002833,弘亚数控,49.3,0.02,101.33,2.51,35.831,0.761,6062324372.0,18.7796,50.8
603039,泛微网络,92.23,1.24,121.08,0.28,133.52,0.116,19073367736.0,37.467,109.59
002461,珠江啤酒,9.81,-4.39,39.02,0.73,39.598,1.019,21712726883.0,5.6533,13.7
601838,成都银行,10.35,-2.36,19.37,2.12,6.509,4.058,19611539849.0,7.0357,11.77
300048,合康新能,5.67,-2.74,135.27,3.25,-22.464,0.0,6153696967.0,1.97,7.21
002646,青青稞酒,10.11,-3.44,-5.36,0.75,-81.641,0.297,4547636222.0,8.7572,12.22
600256,广汇能源,2.88,-2.7,-12.99,0.76,17.599,0.0,19451614406.0,2.4,3.53
605136,丽人丽妆,40.0,-2.44,227.06,22.56,56.681,None,1600400000.0,17.61,55.28
600019,宝钢股份,5.34,-3.26,-1.33,0.77,10.559,5.243,118312947218.0,4.3183,5.59
300076,GQY视讯,6.19,-7.75,5.99,4.69,276.575,0.0,2366694306.0,4.33,7.67
002735,王子新材,39.8,-0.92,118.08,1.22,93.914,0.0,3680618510.0,14.99,43.27
000913,钱江摩托,28.9,-1.03,173.33,0.95,69.595,1.522,13107190400.0,8.5182,30.15
300096,易联众,11.41,-6.48,17.58,8.98,-159.104,0.044,4296074134.0,7.2756,14.9
000929,兰州黄河,8.12,-2.99,17.0,1.79,-71.046,0.0,1508324291.0,5.64,9.5
002534,杭锅股份,9.38,-2.8,27.97,0.61,13.551,4.264,6911266169.0,6.2191,10.2
300812,易天股份,53.9,8.06,153.55,28.21,56.376,0.928,1044582000.0,25.5077,86.0624
603569,长久物流,9.98,-10.01,2.69,2.84,46.281,7.004,5591558163.0,7.6665,11.75
002781,奇信股份,19.9,0.05,22.7,0.8,-72.57,0.196,4142891888.0,12.9763,23.06
300222,科大智能,14.11,3.52,51.23,11.28,-3.918,0.0,7668387733.0,6.81,16.17
603223,恒通股份,17.23,-0.4,173.14,0.71,71.941,0.017,4862995200.0,5.0285,17.97
603279,景津环保,24.31,1.29,17.0,3.74,22.333,2.468,4626451926.0,19.144,28.0545
002312,三泰控股,6.3,-2.63,49.64,1.89,10.772,0.0,8343196224.0,3.8,7.4
600826,兰生股份,9.88,-3.7,-12.15,0.56,60.541,1.316,4155945805.0,9.0837,12.9344
603776,永安行,20.05,-7.65,18.34,3.33,7.496,0.898,3760979000.0,15.5652,25.0
300881,盛德鑫泰,44.44,-4.04,213.62,20.94,72.894,None,1053712796.0,30.3,94.96
300787,海能实业,46.51,-4.1,-25.36,5.36,43.751,0.717,2317593300.0,28.2514,73.1232
002430,杭氧股份,28.8,7.66,116.49,1.36,37.067,0.625,27756084182.0,10.7729,29.01
300375,鹏翎股份,5.97,-4.02,69.6,17.37,27.921,0.0,2613481628.0,3.03,6.88
300886,华业香料,67.5,-9.89,263.1,32.46,78.134,None,918494100.0,57.98,100.01
601866,中远海发,2.09,-2.34,-17.48,0.47,11.422,2.153,16578141250.0,1.77,2.611
002853,皮阿诺,23.93,0.55,32.62,4.5,21.282,1.087,1779023395.0,14.249,29.35
002685,华东重机,5.25,-2.42,-21.91,2.23,18.772,0.952,4167608204.0,4.4323,7.77
300470,中密控股,41.0,-1.94,52.65,1.12,37.232,0.439,7368819300.0,22.8529,49.18
600543,莫高股份,6.65,-6.21,15.18,2.91,363.442,0.391,2135448000.0,4.637,11.83
300436,广生堂,32.96,-4.19,-1.05,1.23,393.345,0.0,3757813305.0,28.52,40.58
300697,电工合金,18.47,-2.07,24.93,1.03,38.533,1.624,3841760000.0,11.4739,21.47
002441,众业达,8.94,-1.54,23.05,2.93,17.888,2.461,3520343118.0,6.5243,9.9376
300786,国林科技,31.2,-0.57,-5.87,9.23,34.516,0.541,1609707840.0,24.01,40.61
300647,超频三,15.46,-9.33,75.82,22.32,949.6,0.043,3351805949.0,6.9145,19.15
002863,今飞凯达,7.87,0.38,41.53,1.46,47.104,0.194,3106136936.0,4.3946,8.72
300008,天海防务,8.11,-2.17,180.62,9.11,-31.859,0.0,6025952157.0,2.34,12.9
002946,新乳业,19.45,0.26,55.27,5.48,66.329,0.308,3098710204.0,9.5343,25.8502
603683,晶华新材,15.57,-3.35,15.75,2.28,57.263,0.76,1972251900.0,10.1129,18.57
603159,上海亚虹,12.06,-3.13,6.3,0.92,43.882,1.907,1688400000.0,9.0607,14.1906
002568,百润股份,66.69,-2.07,156.4,1.13,76.197,0.9,23254825208.0,22.4752,69.78
601601,中国太保,31.91,-2.15,-12.15,0.6,12.543,3.542,218425272829.0,24.9568,38.4719
300011,鼎汉技术,7.84,-4.16,32.66,5.51,66.524,0.0,3714000644.0,5.27,9.1
000012,南玻A,5.95,-2.78,20.44,2.11,25.413,1.176,11644503198.0,3.7274,6.9
600791,京能置业,4.17,-5.23,8.97,1.7,-25.621,0.288,1886148112.0,3.0095,6.22
002214,大立科技,24.13,-8.91,128.61,6.97,28.896,0.333,8622165406.0,9.08,32.56
300869,康泰医学,141.08,-10.15,1288.58,26.97,103.18,0.189,5436970385.0,50.08,308.0
000990,诚志股份,12.95,-2.63,-12.62,0.6,116.872,2.239,10800624928.0,10.98,19.26
002090,金智科技,8.46,-2.42,-20.06,1.08,113.315,0.296,3378028847.0,7.8097,11.3106
002856,美芝股份,16.56,-3.21,-11.49,1.32,-81.043,0.0,1228399603.0,14.44,20.93
000777,中核科技,12.13,-5.82,0.47,1.98,47.406,0.882,4650721464.0,9.8611,18.16
600258,首旅酒店,17.32,2.73,-15.64,1.95,-43.951,0.404,16954397351.0,12.8811,21.6378
300341,麦克奥迪,10.21,-2.76,-32.1,3.91,37.973,0.294,5203451824.0,6.6368,20.1893
200017,*ST中华B,0.98,-2.0,-42.01,0.11,-215.141,0.0,243395722.0,0.67,1.86
002239,奥特佳,4.22,-1.63,137.32,2.13,420.782,0.095,13214336740.0,1.6184,7.45
600248,延长化建,4.0,-2.2,-8.67,0.6,33.26,0.5,2626736256.0,3.5736,4.9871
300747,锐科激光,74.8,-1.58,-4.63,2.54,95.771,0.121,11430114621.0,50.9754,83.2279
600616,金枫酒业,4.5,-3.23,16.37,0.62,259.378,0.513,3010522275.0,3.1166,5.59
603629,利通电子,30.8,-2.13,12.2,7.44,66.319,0.649,924000000.0,20.8333,33.5317
603727,博迈科,17.1,-4.47,-11.4,0.68,44.166,0.585,4004721709.0,14.0926,22.7191
300325,德威新材,3.59,-5.77,13.97,11.63,-5.605,0.0,3577556227.0,2.4,5.44
002469,三维工程,5.03,-4.19,25.44,1.55,29.994,1.988,2308886686.0,3.2763,6.68
300810,中科海讯,52.33,-5.16,-28.18,11.07,243.949,0.18,1030901000.0,29.464,100.9183
300772,运达股份,15.35,-5.42,-12.36,11.29,31.756,0.977,2377321656.0,12.1578,19.2448
000961,中南建设,9.02,0.45,-11.99,1.19,6.106,3.104,33984730309.0,6.7126,10.9676
300109,新开源,18.81,-4.23,15.06,4.11,63.597,0.106,5476708765.0,13.6622,22.301
300879,大叶股份,37.8,-6.48,257.28,17.31,64.364,None,1434092159.0,29.26,83.6
002684,*ST猛狮,3.72,0.0,-34.85,0.0,16.059,0.0,1628790513.0,2.59,7.05
000416,民生控股,6.28,-5.14,13.96,2.63,135.453,0.478,3338706095.0,3.9917,7.84
601500,通用股份,6.19,1.81,-4.12,0.76,56.226,0.808,5399475657.0,4.9782,6.96
600630,龙头股份,6.46,-4.72,-14.89,1.09,-21.669,0.0,2744605917.0,6.32,11.0
605388,均瑶健康,17.63,-5.11,31.27,7.94,37.369,None,1234100000.0,16.12,32.25
601919,中远海控,6.54,2.03,24.1,1.26,9.424,0.0,56618753720.0,3.14,6.64
002976,瑞玛工业,30.12,-2.52,60.71,2.3,42.998,1.66,753000000.0,22.4884,52.588
002282,博深股份,10.54,-2.68,26.83,0.75,50.37,0.508,3292714856.0,6.4756,12.17
300625,三雄极光,18.68,-4.06,16.9,3.21,20.842,1.606,2585233581.0,13.2478,21.49
300392,腾信股份,11.5,-1.54,53.54,3.29,188.191,0.0,2986961010.0,6.11,13.88
002867,周大生,24.66,-1.24,32.37,0.46,18.459,1.825,17828969157.0,16.4481,35.04
002654,万润科技,4.26,-4.91,-22.55,2.09,-725.189,0.0,2833320211.0,3.69,6.14
003002,壶化股份,13.5,-2.67,64.23,12.44,31.873,None,675000000.0,9.86,15.75
000599,青岛双星,4.43,-4.73,-6.15,0.93,-12.378,0.228,3400862899.0,3.4428,6.22
300863,卡倍亿,145.84,-2.47,676.16,26.88,142.184,None,1910162297.0,60.0,180.5
300868,杰美特,52.05,-8.83,26.15,20.37,60.461,None,1579735301.0,42.96,95.6
600568,*ST中珠,1.62,-1.82,-7.43,0.81,-8.339,0.0,2535216227.0,1.0,2.15
300753,爱朋医疗,34.09,-2.49,9.69,5.26,42.012,0.903,1592177916.0,28.4865,43.5
601318,中国平安,77.83,-1.06,-6.34,0.71,11.578,2.698,843106277879.0,64.1784,88.7413
600339,中油工程,2.75,-5.5,-17.44,0.69,15.067,1.6,15353655545.0,2.2109,3.6946
002420,ST毅昌,4.2,0.24,5.79,1.7,10.135,0.0,1644821220.0,3.38,4.36
300065,海兰信,13.65,-2.01,12.3,1.34,100.43,0.22,4517791688.0,9.1634,17.75
300340,科恒股份,12.16,-11.69,-3.74,13.14,-43.126,0.411,2080844858.0,9.2648,16.86
002259,*ST升达,3.7,-0.27,65.18,0.66,-2.404,0.0,2783614588.0,1.73,4.26
688188,柏楚电子,261.32,-1.23,67.03,2.35,78.763,None,6436666995.0,116.03,278.0
002431,棕榈股份,3.6,-1.37,18.03,0.55,-7.158,0.0,4913527882.0,2.35,4.29
002670,国盛金控,8.85,-5.35,-30.37,0.88,-53.986,0.0,14362440343.0,8.31,13.32
600376,首开股份,6.17,-4.93,-17.3,0.31,9.059,6.483,15915917543.0,5.6445,8.1719
600550,保变电气,4.58,-4.18,48.7,0.72,78.783,0.0,7028500367.0,2.64,8.1
300586,美联新材,10.9,-2.59,-2.14,7.21,68.777,0.362,3144010988.0,6.5989,14.0154
600738,兰州民百,6.06,-0.66,22.67,1.18,38.169,4.989,4487234098.0,4.03,6.66
601677,明泰铝业,13.41,-1.4,17.62,1.91,8.838,0.746,7985270736.0,8.494,14.56
000585,*ST东电,1.92,0.0,-2.04,1.27,-34.891,0.0,1170088278.0,1.12,2.1
002907,华森制药,16.0,-1.36,-3.72,0.28,50.705,0.275,4527661584.0,14.0549,21.9152
002841,视源股份,102.75,-0.02,20.9,0.29,42.865,0.716,41133190716.0,71.7672,113.44
688013,天臣医疗,35.67,-5.63,91.57,11.85,85.261,None,580987217.0,33.86,48.0
605100,华丰股份,48.62,-1.2,23.31,5.7,22.445,0.0,1055054000.0,46.75,75.58
300835,龙磁科技,54.18,-4.71,170.9,9.05,63.464,0.923,957360600.0,24.0,90.39
002188,ST巴士,3.09,-1.59,-12.71,0.46,1.646,0.0,744329264.0,2.55,5.67
002692,ST远程,3.17,1.28,-12.67,0.4,24.903,0.0,2152151991.0,2.79,4.12
601800,中国交建,7.39,-1.73,-16.84,0.17,7.113,3.151,86812069791.0,7.0916,10.0601
300761,立华股份,35.47,1.55,-38.79,1.62,17.574,2.819,4237290538.0,33.79,73.0953
300460,惠伦晶体,12.82,-3.25,9.24,3.07,-24.036,0.0,3020185342.0,6.5929,20.6429
601319,中国人保,6.63,-2.64,-11.29,1.08,14.832,2.293,37138389336.0,5.9281,8.7543
601003,柳钢股份,4.63,-0.43,-10.26,0.14,5.654,9.719,11865732516.0,3.9722,5.39
