股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,52周最低,52周最高
003013,地铁设计,23.4,10.01,74.24,0.25,33.683,None,936234000.0,16.12,23.4
300891,惠云钛业,20.95,-1.74,475.55,30.8,93.637,0.358,1987041968.0,16.21,26.01
300848,美瑞新材,59.4,-2.29,110.79,21.51,43.895,0.0,990198000.0,33.82,71.87
300845,捷安高科,46.69,5.63,164.83,35.51,51.078,0.0,1078072100.0,21.16,59.87
300100,双林股份,17.72,3.14,196.32,24.53,-10.249,0.0,6753760009.0,4.66,18.58
300589,江龙船艇,30.67,-1.48,138.86,17.19,188.398,0.0,2905370204.0,9.81,37.66
300849,锦盛新材,34.89,-4.93,149.39,55.94,60.373,0.0,872250000.0,16.79,40.87
300561,汇金科技,25.34,-0.86,64.05,14.46,490.146,0.317,3407078221.0,12.1544,30.79
002724,海洋王,7.79,2.37,10.96,4.65,20.228,1.185,2594701185.0,5.5654,8.64
300444,双杰电气,8.03,20.03,60.92,25.57,-7.235,0.0,2818986072.0,3.68,8.03
000036,华联控股,4.26,-3.84,7.09,1.73,7.89,9.39,6302561072.0,3.1011,5.1
300385,雪浪环境,10.91,4.3,45.46,12.88,34.814,0.573,2455103779.0,5.6918,11.62
300556,丝路视觉,28.4,3.8,70.08,22.68,60.327,0.176,2447059702.0,13.857,30.0
300885,海昌新材,62.52,20.0,229.57,62.82,88.175,None,1250400000.0,39.18,80.0
300781,因赛集团,58.98,1.69,82.71,51.58,140.124,0.339,1624698468.0,24.9255,63.99
600861,北京城乡,22.55,7.53,165.25,4.51,-72.974,0.089,7143951600.0,8.1119,23.0
300899,上海凯鑫,70.82,-2.67,189.89,26.78,86.892,0.18,1129579000.0,53.0,101.0
300176,派生科技,10.12,4.87,12.95,9.91,-20.666,0.0,3796920412.0,5.2,11.19
300411,金盾股份,14.96,3.89,102.44,20.52,68.649,0.0,2224137743.0,6.78,16.84
002659,凯文教育,5.8,-3.17,-7.05,2.0,125.396,0.0,2891626320.0,5.08,8.08
603333,尚纬股份,7.27,0.0,-28.35,None,68.855,0.825,3756886508.0,6.338,12.2
601163,三角轮胎,17.02,0.12,13.83,2.73,13.01,2.056,13616000000.0,12.2252,17.49
300882,万胜智能,40.53,3.95,292.35,37.42,170.837,None,1511205106.0,28.66,60.0
002417,深南股份,9.92,5.64,42.73,24.2,116.213,0.0,2337130890.0,5.45,13.75
300555,路通视信,11.56,-4.07,23.8,12.52,-3306.74,0.173,2010407299.0,7.1728,13.9665
300670,大烨智能,11.64,20.0,38.9,24.11,103.465,0.0,2074248000.0,5.97,11.64
300588,熙菱信息,15.37,3.85,53.5,20.66,-170.748,0.038,1612954313.0,7.9644,18.47
002109,兴化股份,3.7,4.52,10.15,3.12,31.162,0.541,3895895719.0,2.7331,3.8958
300851,交大思诺,50.65,-0.65,77.91,15.33,37.061,0.671,1100796710.0,34.1669,66.0216
601669,中国电建,4.07,-0.97,-5.31,0.65,8.698,0.977,45357714268.0,3.3673,4.88
605008,长鸿高科,22.91,-0.22,117.36,8.76,50.368,None,1053860000.0,12.65,23.49
600890,中房股份,7.46,2.47,17.85,1.52,292.132,0.0,4320794141.0,5.28,10.4
002147,*ST新光,1.37,-0.72,-35.38,0.77,-0.43,0.0,735683154.0,1.25,2.55
603877,太平鸟,41.46,-2.42,184.49,0.86,30.176,1.696,19765134173.0,12.9128,43.74
603488,展鹏科技,9.73,-2.7,59.8,1.61,30.005,2.055,2841066981.0,5.0222,13.79
600145,*ST新亿,1.6,-0.62,-43.86,0.53,128.256,0.0,2385760608.0,1.19,2.71
002086,*ST东洋,1.92,4.92,-48.11,3.28,-1.404,0.0,1050813072.0,1.59,4.15
300847,中船汉光,35.3,-3.55,408.65,19.14,85.774,0.0,1741702000.0,8.33,41.3
000906,浙商中拓,7.26,1.4,28.3,1.42,11.225,3.445,4802574608.0,4.7651,7.82
300892,品渥食品,66.51,0.54,149.47,25.65,53.274,None,1576970523.0,54.01,82.0
600306,*ST商城,5.5,2.04,-3.34,1.49,-7.968,0.0,976005228.0,3.82,6.56
002290,ST中科创,5.47,1.48,9.62,3.12,-1.675,0.0,1184113032.0,4.24,5.83
002163,海南发展,18.51,-3.19,233.51,4.48,156.346,0.0,14872294929.0,4.25,25.5
600238,ST椰岛,4.96,3.77,-16.22,1.05,-9.462,0.0,2207207837.0,3.94,7.14
002638,*ST勤上,1.52,4.11,-58.81,2.92,-5.843,0.0,1488642221.0,1.36,3.88
600518,ST康美,3.45,-2.82,-7.51,1.15,-2.781,0.0,15210315033.0,2.31,4.82
601777,*ST力帆,5.26,4.99,70.78,1.56,-1.092,0.0,6763446228.0,2.21,6.45
300062,中能电气,18.34,20.03,239.66,46.0,-2245.101,0.109,3557270875.0,4.3335,18.34
000408,*ST藏格,7.53,5.02,2.03,2.06,49.408,0.0,3565350785.0,3.55,9.07
300445,康斯特,16.69,3.15,22.29,2.53,52.343,0.318,1948080383.0,11.2005,19.32
688198,佰仁医疗,101.28,1.28,140.67,1.79,135.253,None,2066112000.0,31.0,149.88
002366,台海核电,5.27,2.93,-24.28,11.37,-6.723,0.0,2634059995.0,3.87,7.85
002210,*ST飞马,2.35,0.0,82.17,1.92,-0.309,0.0,3880125634.0,0.84,2.87
002716,*ST金贵,2.59,0.0,-9.76,6.96,-0.442,0.0,1911451062.0,1.21,3.26
000869,张裕A,34.43,-0.49,22.38,1.23,29.776,2.033,15612655344.0,21.2528,42.27
603855,华荣股份,20.01,3.84,107.09,2.23,29.182,1.981,6624710700.0,8.0932,21.99
300514,友讯达,15.24,2.49,22.69,12.82,51.494,0.328,2330378880.0,9.9632,16.39
000017,*ST中华A,2.58,-4.44,-42.92,2.83,-657.066,0.0,781691001.0,2.0,5.43
601238,广汽集团,11.98,0.0,4.46,0.72,30.534,1.502,72893059313.0,8.8552,12.508
002076,*ST雪莱,2.13,0.47,-14.11,1.87,-3.557,0.0,1073985578.0,1.53,3.71
300038,数知科技,8.94,2.52,3.99,6.47,36.407,0.28,10379199311.0,7.4299,11.6984
002706,良信股份,26.89,4.02,226.68,1.32,62.365,0.93,16070414777.0,7.3003,28.58
600421,ST仰帆,11.4,-2.15,39.71,0.39,405.881,0.0,2229840000.0,7.3,16.57
002428,云南锗业,13.95,3.26,63.92,5.31,-231.583,0.0,8988185085.0,6.76,19.5
600179,*ST安通,6.34,4.97,44.75,2.38,-2.064,0.0,4359633993.0,3.06,6.34
603992,松霖科技,18.4,7.23,-7.6,16.86,28.357,0.957,824320000.0,13.8658,26.07
601028,玉龙股份,13.61,1.19,166.34,1.12,124.17,0.0,10656980594.0,4.47,14.19
300129,泰胜风能,8.84,0.11,86.4,12.2,29.519,1.131,4997582616.0,3.6,9.83
300499,高澜股份,13.02,4.16,65.11,11.88,65.134,0.41,2549003325.0,7.315,16.0571
002240,威华股份,11.96,-4.32,50.44,4.51,-103.437,0.0,6904800589.0,6.68,18.1
300880,迦南智能,57.13,6.31,487.15,48.35,107.083,None,1806821202.0,31.11,84.0
000587,*ST金洲,1.54,3.36,-15.38,2.07,-0.521,0.0,1868038249.0,0.67,2.4
300283,温州宏丰,7.9,9.12,76.49,24.13,194.065,0.165,2055110780.0,3.5291,9.9
300505,川金诺,20.36,0.1,15.75,13.51,36.921,0.605,1667159767.0,13.3623,22.99
300269,联建光电,6.5,-4.83,31.05,14.89,-2.401,0.0,2738756475.0,3.16,8.46
300897,山科智能,60.09,5.18,79.59,36.4,53.399,None,1021530000.0,47.86,69.98
300693,盛弘股份,28.74,6.41,101.62,15.04,38.546,0.348,2695577740.0,11.6085,30.32
300107,建新股份,7.87,5.64,16.5,8.77,25.47,7.607,2647295938.0,4.9436,8.3
300151,昌红科技,23.41,-2.05,173.48,3.19,87.483,0.0,6694213690.0,6.83,26.06
600733,北汽蓝谷,6.56,0.77,12.33,1.21,-12.457,0.0,11969721837.0,4.81,8.03
600696,ST岩石,8.29,-0.84,-35.54,0.18,302.893,0.0,2772751583.0,7.9,14.66
300351,永贵电器,11.65,2.19,32.24,3.98,-10.077,0.0,2902251402.0,6.58,13.4
000729,燕京啤酒,8.65,0.35,33.07,1.31,338.473,0.254,21706686457.0,5.3539,9.13
002203,海亮股份,8.15,-0.61,-19.83,0.38,20.315,0.92,14986568893.0,7.56,10.6615
300386,飞天诚信,27.84,3.57,76.51,10.71,111.33,0.072,6295301904.0,12.756,33.2
600908,无锡银行,5.97,-2.61,11.48,2.45,8.61,3.015,10289893964.0,4.5928,7.42
300394,天孚通信,59.62,3.67,57.15,2.4,46.457,0.672,10495150657.0,31.1552,75.53
002345,潮宏基,4.47,5.18,14.16,3.78,-94.275,2.237,3976717316.0,3.0218,4.65
603667,五洲新春,9.85,2.07,5.32,2.94,40.673,1.726,2591769529.0,7.1198,10.4005
002164,宁波东力,6.15,2.67,62.27,6.11,3.052,0.0,2682169716.0,2.93,6.56
600337,美克家居,5.14,-0.19,16.03,0.37,68.711,0.0,9081211863.0,3.84,6.33
300718,长盛轴承,22.36,3.09,9.3,31.57,34.234,0.984,1106820000.0,14.359,28.5996
600731,湖南海利,11.13,-0.36,54.16,4.01,17.361,0.0,3635649192.0,5.64,11.26
603648,畅联股份,9.44,-1.46,-3.55,2.15,29.925,1.907,3480213648.0,7.6847,12.2347
605003,众望布艺,32.52,-1.22,26.29,19.45,19.585,None,715440000.0,28.4,40.79
300034,钢研高纳,23.65,-0.34,49.07,1.38,70.191,0.507,10169265203.0,12.12,30.21
600638,新黄浦,6.87,-1.01,-2.14,0.49,-8.395,0.0,4626235920.0,4.81,8.55
600608,ST沪科,4.54,0.22,0.0,0.55,301.711,0.0,1445406342.0,4.01,5.05
300407,凯发电气,10.48,5.12,33.75,11.56,57.162,0.235,2204954555.0,6.779,11.33
601611,中国核建,7.74,-1.65,9.42,0.55,17.098,0.724,20317656356.0,5.7738,10.16
300469,信息发展,15.44,7.6,-3.86,17.25,-19.897,0.0,2680635070.0,10.36,20.06
300585,奥联电子,18.49,2.84,9.67,6.54,126.926,0.0,2958400000.0,12.65,20.1
603956,威派格,19.85,-0.25,20.73,9.21,64.067,0.756,1744022985.0,12.6957,21.7542
300057,万顺新材,7.3,3.4,22.13,11.56,40.132,0.684,3637646991.0,4.5423,7.6
002577,雷柏科技,14.36,1.56,11.75,1.44,-28.13,0.0,4061941400.0,8.95,18.97
300710,万隆光电,33.96,-0.41,16.77,5.82,-679.269,0.118,1978064452.0,21.1462,46.51
300668,杰恩设计,20.76,1.76,24.23,13.57,62.908,1.118,1180677397.0,13.1856,21.88
002354,*ST天娱,3.79,-0.26,32.52,1.04,-3.008,0.0,2706615985.0,1.64,4.35
000001,平安银行,17.7,-2.37,9.44,0.61,12.735,1.232,343481822436.0,11.7098,18.78
600754,锦江酒店,43.62,0.02,55.09,0.77,51.582,1.376,34980467513.0,20.768,50.01
300490,华自科技,13.07,20.02,18.41,7.43,88.785,0.235,3067135462.0,7.621,13.07
601717,郑煤机,11.0,-0.99,75.2,2.26,13.191,1.682,16381608870.0,4.4347,11.51
002245,澳洋顺昌,6.46,-2.12,58.55,2.81,32.1,0.232,5903371690.0,3.4668,6.93
300889,爱克股份,47.88,0.44,71.18,25.19,63.764,None,1771060803.0,40.1,75.38
600660,福耀玻璃,32.6,3.16,39.93,1.58,34.7,2.301,65297354423.0,17.3449,36.18
002306,ST云网,2.67,-0.74,5.95,0.19,-77.487,0.0,2117439394.0,2.14,3.75
002908,德生科技,13.55,-0.15,6.73,2.05,32.288,1.107,1939458803.0,10.4212,16.3931
000039,中集集团,11.05,1.66,14.37,1.75,58.453,1.083,16953699279.0,6.7395,11.19
600702,ST舍得,44.07,5.0,46.85,4.23,30.442,0.454,14609955512.0,21.16,45.77
000525,红太阳,7.37,-2.77,-24.18,1.15,-8.174,0.0,4234174282.0,6.85,11.8
600856,*ST中天,1.31,-5.07,-47.81,0.59,-0.556,0.0,1759882895.0,0.84,2.58
603466,风语筑,20.01,-1.62,35.02,1.16,21.751,0.0,5806065582.0,12.35,23.52
688166,博瑞医药,61.5,7.72,93.89,3.76,149.161,None,2395425000.0,26.22,72.43
300438,鹏辉能源,20.75,0.73,16.14,8.38,84.752,0.0,6571290712.0,11.74,22.42
300239,东宝生物,7.22,2.7,44.2,4.78,152.616,0.416,3646055525.0,4.1228,9.85
300278,华昌达,7.67,8.18,78.79,18.14,-4.057,0.0,3023256173.0,3.31,9.28
300414,中光防雷,17.03,2.28,40.91,7.94,98.821,0.264,5191836066.0,9.5248,18.92
002251,步步高,11.62,-0.94,28.8,0.41,105.344,0.861,10038563911.0,7.2569,15.5
600600,青岛啤酒,79.0,-2.43,56.08,0.9,51.898,0.689,54977175743.0,36.1254,99.5
300094,国联水产,5.13,1.38,20.71,2.69,-7.754,0.0,4489155070.0,3.28,6.21
002202,金风科技,11.47,2.59,-2.72,2.66,21.069,1.395,38923255802.0,8.8012,13.4682
300893,松原股份,58.8,-2.97,336.53,33.05,69.439,None,1394132947.0,34.0,67.2
600895,张江高科,19.42,-3.38,27.59,1.25,24.6,0.618,30075551061.0,11.6811,24.49
600199,金种子酒,6.66,-4.58,6.9,2.66,-19.293,0.0,4039086144.0,4.73,8.49
300546,雄帝科技,25.41,-1.4,-11.61,3.24,47.877,0.476,2148855017.0,20.2844,36.2832
002876,三利谱,47.1,2.24,-3.38,3.43,74.607,0.088,3654234754.0,38.2879,65.5279
002418,*ST康盛,1.95,3.72,-31.82,1.34,-4.691,0.0,2215063013.0,1.45,4.04
600448,华纺股份,4.58,0.44,1.59,6.97,181.175,0.0,2828777098.0,3.65,6.75
300648,星云股份,34.75,2.06,118.71,4.73,94.848,0.029,2741114854.0,13.1708,40.99
300265,通光线缆,13.51,3.21,75.72,6.31,116.89,0.108,4920337988.0,6.001,19.8103
300327,中颖电子,34.83,2.26,50.7,2.27,46.421,1.253,9710712356.0,20.052,40.37
002833,弘亚数控,49.1,4.18,100.51,2.54,37.338,0.764,6037730764.0,18.7796,49.8
603039,泛微网络,92.24,-0.17,121.11,0.18,139.028,0.116,19075435758.0,37.467,109.59
002461,珠江啤酒,9.68,-5.38,37.17,0.74,39.073,1.033,21424994518.0,5.6533,13.7
601838,成都银行,11.11,-2.88,28.14,2.58,6.92,3.78,21051614272.0,7.0357,11.77
300048,合康新能,5.72,2.14,137.34,5.45,-22.662,0.0,6207962372.0,1.97,7.21
002646,青青稞酒,10.1,-3.44,-5.45,0.95,-212.407,0.297,4543138065.0,8.7572,12.22
600256,广汇能源,3.17,-1.86,-4.23,0.49,14.753,0.0,21410283913.0,2.4,3.53
605136,丽人丽妆,46.36,-10.0,279.07,6.52,65.062,None,1854863600.0,17.61,55.28
600019,宝钢股份,5.35,0.38,-1.15,0.54,11.813,5.234,118534507044.0,4.3183,5.5817
300076,GQY视讯,6.8,2.72,16.44,6.76,442.492,0.0,2599922662.0,4.33,7.67
002735,王子新材,40.38,2.72,121.26,2.51,102.336,0.0,3734255664.0,14.99,43.27
000913,钱江摩托,27.29,4.36,158.1,1.36,46.833,1.612,12376997440.0,8.5182,28.2
300096,易联众,12.76,-1.16,31.49,12.52,-274.866,0.039,4804373878.0,7.2756,14.9
000929,兰州黄河,7.7,-3.51,10.95,2.19,-67.371,0.0,1430307517.0,5.64,9.5
002534,杭锅股份,10.03,3.62,36.83,1.22,14.49,3.988,7390191863.0,6.2191,10.2
300812,易天股份,53.92,3.33,153.65,12.42,54.904,0.927,1044969600.0,25.5077,86.0624
603569,长久物流,10.77,-2.0,10.82,0.86,59.544,6.49,6034176494.0,7.6665,11.7702
002781,奇信股份,19.55,-2.1,20.55,2.17,-357.265,0.199,4070026955.0,12.9763,23.06
300222,科大智能,13.91,4.98,49.09,11.09,-3.796,0.0,7559693364.0,6.81,16.17
603223,恒通股份,16.76,0.18,165.69,1.35,69.978,0.018,4730342400.0,5.0285,17.97
603279,景津环保,23.99,1.65,15.46,2.64,23.825,2.501,4565552517.0,19.144,28.0545
002312,三泰控股,6.56,1.71,55.82,3.1,11.216,0.0,8687518608.0,3.8,7.4
600826,兰生股份,10.46,0.87,-6.99,0.52,266.365,1.243,4399918332.0,9.0837,13.1912
603776,永安行,21.29,-1.62,25.66,2.14,7.898,0.845,3993578200.0,15.5652,25.0
300881,盛德鑫泰,54.03,10.27,281.3,45.43,88.624,None,1281100413.0,30.3,94.96
300787,海能实业,48.56,-0.9,-22.07,4.78,41.985,0.686,2419744800.0,28.2514,73.1232
002430,杭氧股份,27.25,4.65,104.84,0.99,40.471,0.661,26262267152.0,10.7729,27.74
300375,鹏翎股份,6.44,4.21,82.95,21.94,34.725,0.0,2819233113.0,3.03,6.88
300886,华业香料,70.5,-0.98,279.24,24.11,82.877,None,959316060.0,57.98,100.01
601866,中远海发,2.2,-0.9,-13.14,0.98,15.085,2.045,17450675000.0,1.77,2.611
002853,皮阿诺,23.62,6.4,30.91,6.81,21.006,1.101,1755977125.0,14.249,29.35
002685,华东重机,5.13,-6.04,-23.69,2.24,16.652,0.975,4072348587.0,4.4323,7.77
300470,中密控股,41.77,-2.63,55.52,0.87,38.547,0.431,7507209321.0,22.8529,49.18
600543,莫高股份,7.04,-3.69,21.93,3.12,426.92,0.369,2260684800.0,4.637,11.83
300436,广生堂,34.88,-0.37,4.71,1.31,453.068,0.0,3976715051.0,28.52,40.58
300697,电工合金,16.76,-4.01,13.36,1.53,34.965,1.79,3486080000.0,11.4739,21.47
002441,众业达,8.81,0.0,21.26,2.88,19.604,2.497,3469152446.0,6.5243,9.9376
300786,国林科技,34.34,5.66,3.6,15.79,40.563,0.491,1771710488.0,24.01,40.61
300647,超频三,13.25,4.17,50.69,8.55,681.106,0.05,2872666807.0,6.9145,16.0
002863,今飞凯达,8.05,0.0,44.77,1.57,48.099,0.19,3177179458.0,4.3946,8.72
300008,天海防务,8.29,-3.04,186.85,7.73,-28.972,0.0,6159697088.0,2.34,12.9
002946,新乳业,18.54,-5.89,48.01,5.15,73.138,0.324,2953731989.0,9.5343,25.8502
603683,晶华新材,16.54,3.38,22.97,3.2,162.752,0.716,2095121800.0,10.1129,18.57
603159,上海亚虹,12.69,0.71,11.85,0.87,46.174,1.812,1776600000.0,9.0607,14.1906
002568,百润股份,65.06,2.65,150.14,1.07,74.335,0.922,22686443665.0,22.4752,68.26
601601,中国太保,34.35,0.91,-5.43,0.9,12.81,3.291,235127173979.0,24.9568,38.4719
300011,鼎汉技术,8.15,3.16,37.9,4.24,128.526,0.0,3860855262.0,5.27,9.1
000012,南玻A,5.95,0.34,20.44,1.39,25.413,1.176,11644503198.0,3.7274,6.9
600791,京能置业,4.8,7.87,25.44,4.56,-50.65,0.25,2171105741.0,3.0095,6.22
002214,大立科技,26.48,0.38,150.87,2.17,32.863,0.304,9461870698.0,9.08,32.56
300869,康泰医学,167.83,0.95,1551.87,23.83,122.744,0.159,6467867449.0,50.08,308.0
000990,诚志股份,13.55,-0.66,-8.57,0.63,122.287,2.14,11301039983.0,10.98,19.26
002090,金智科技,8.77,1.5,-17.13,2.05,163.274,0.285,3501810046.0,7.8097,11.3106
002856,美芝股份,17.5,1.39,-6.47,2.25,-87.799,0.0,1298127600.0,14.44,20.93
000777,中核科技,13.12,-0.76,8.67,0.67,43.651,0.816,5030293949.0,9.8611,18.16
600258,首旅酒店,16.66,-0.48,-18.86,0.91,-92.635,0.42,16308329091.0,12.8811,21.6378
300341,麦克奥迪,10.43,2.56,-30.64,3.12,38.791,0.288,5315573215.0,6.3079,20.1893
200017,*ST中华B,1.01,-0.98,-40.24,0.06,-222.318,0.0,250846612.0,0.67,1.87
002239,奥特佳,4.58,-0.43,157.56,1.92,456.678,0.087,14341626130.0,1.6184,7.45
600248,延长化建,4.18,0.48,-4.56,0.4,20.18,0.478,2744939388.0,3.5736,4.9871
300747,锐科激光,71.5,2.67,-8.84,2.28,118.653,0.127,10925844859.0,50.9754,83.2279
600616,金枫酒业,4.55,-3.19,17.66,0.68,-1652.983,0.507,3043972523.0,3.1166,5.59
603629,利通电子,29.9,1.01,8.92,7.13,68.09,0.669,897000000.0,20.8333,33.5317
603727,博迈科,18.33,1.72,-5.03,0.77,47.343,0.545,4292780639.0,14.0926,22.7191
300325,德威新材,3.71,-0.27,17.78,8.39,-6.034,0.0,3697140279.0,2.4,5.44
002469,三维工程,5.41,1.31,34.92,1.17,32.26,1.848,2483315501.0,3.2763,6.68
300810,中科海讯,59.14,-0.61,-18.83,10.57,202.174,0.159,1165058000.0,29.464,100.9183
300772,运达股份,15.53,6.3,-11.33,10.35,36.944,0.966,2405199044.0,12.1578,19.2448
000961,中南建设,9.28,0.54,-9.45,0.85,7.157,3.017,34964334509.0,6.7126,10.9676
300109,新开源,18.81,1.68,15.06,1.83,53.676,0.106,5476708765.0,13.6622,22.301
300879,大叶股份,43.01,4.12,306.52,20.93,78.302,None,1631754067.0,29.26,83.6
002684,*ST猛狮,3.88,1.04,-32.05,0.59,16.75,0.0,1698846019.0,2.59,7.05
000416,民生控股,6.53,-1.36,18.49,2.41,136.667,0.459,3471616370.0,3.9917,7.84
601500,通用股份,6.02,-0.82,-6.75,0.21,67.231,0.831,5251186342.0,4.9782,6.96
600630,龙头股份,6.75,1.05,-11.07,0.84,-27.708,0.0,2867815780.0,6.32,11.0
605388,均瑶健康,21.0,-3.0,56.37,6.84,34.77,None,1470000000.0,16.12,32.25
601919,中远海控,6.14,-0.49,16.51,0.6,11.295,0.0,53155833003.0,3.14,6.29
002976,瑞玛工业,31.78,-0.47,69.57,3.83,45.368,1.573,794500000.0,22.4884,52.588
002282,博深股份,10.16,0.79,22.26,0.6,48.554,0.527,3174002176.0,6.4756,12.17
300625,三雄极光,19.48,-1.47,21.91,3.12,22.013,1.54,2695950223.0,13.2478,21.49
300392,腾信股份,11.92,-4.03,59.15,6.23,313.418,0.0,3096050021.0,6.11,13.88
002867,周大生,23.18,-3.58,24.42,0.38,20.004,1.942,16758941811.0,16.4481,35.04
002654,万润科技,4.55,-1.3,-17.27,1.78,-1187.694,0.0,3026198817.0,3.69,6.14
003002,壶化股份,14.68,-1.61,78.59,21.88,34.659,None,734000000.0,9.86,15.75
000599,青岛双星,4.68,1.3,-0.85,0.97,-13.077,0.215,3592785185.0,3.4428,6.22
300863,卡倍亿,164.4,-2.14,774.93,30.16,148.275,None,2153254811.0,60.0,180.5
300868,杰美特,56.61,-1.75,37.2,15.62,57.282,None,1718132861.0,42.96,95.6
600568,*ST中珠,1.71,-2.29,-2.29,1.05,-8.268,0.0,2676061572.0,1.0,2.15
300753,爱朋医疗,34.97,5.62,12.52,10.12,43.096,0.88,1633278431.0,28.4865,43.5
601318,中国平安,82.2,-1.56,-1.08,0.55,12.479,2.555,890445021736.0,64.1784,88.7413
600339,中油工程,2.91,-2.68,-12.64,0.33,16.254,1.512,16246959141.0,2.2109,3.6946
002420,ST毅昌,4.12,-1.9,3.78,1.29,9.942,0.0,1613491292.0,3.38,4.36
300065,海兰信,13.63,-1.66,12.14,1.47,111.018,0.22,4511172213.0,9.1634,17.75
300340,科恒股份,13.77,3.85,9.01,7.56,-98.728,0.363,2356351455.0,9.2648,16.86
002259,*ST升达,3.74,3.31,66.96,1.04,-2.403,0.0,2813707719.0,1.73,4.26
688188,柏楚电子,250.8,0.88,60.3,3.69,75.593,None,6177545088.0,116.03,278.0
002431,棕榈股份,3.67,0.82,20.33,0.42,-7.297,0.0,5009068702.0,2.35,4.29
002670,国盛金控,9.35,-4.1,-26.44,1.05,-57.036,0.0,15173877650.0,8.31,13.32
600376,首开股份,6.69,-0.59,-10.33,0.12,8.744,5.979,17257291469.0,5.6445,8.5369
600550,保变电气,5.0,2.25,62.34,1.04,86.007,0.0,7673035335.0,2.64,8.1
300586,美联新材,11.39,2.43,2.26,8.24,63.161,0.347,3285347261.0,6.5989,14.0154
600738,兰州民百,6.21,0.81,25.71,1.33,39.114,4.868,4598304249.0,4.03,6.66
601677,明泰铝业,14.0,-1.82,22.79,2.37,9.195,0.714,8336598830.0,8.494,14.56
000585,*ST东电,1.94,3.74,-1.02,1.18,-35.255,0.0,1182276697.0,1.12,2.1
002907,华森制药,16.47,-1.96,-0.89,0.34,47.096,0.267,4660661643.0,14.0549,21.9152
002841,视源股份,102.0,1.34,20.02,0.24,42.931,0.721,40832948448.0,71.7672,113.44
688013,天臣医疗,36.0,-1.04,93.34,9.76,86.049,None,586362204.0,33.86,48.0
605100,华丰股份,50.03,0.2,26.88,5.14,24.685,0.0,1085651000.0,46.75,75.58
300835,龙磁科技,56.8,-2.29,184.0,9.8,58.226,0.88,1003656000.0,24.0,90.39
002188,ST巴士,3.15,0.0,-11.02,0.44,1.691,0.0,758782260.0,2.55,5.67
002692,ST远程,3.15,0.0,-13.22,0.13,24.746,0.0,2138573745.0,2.79,4.12
601800,中国交建,7.6,-0.65,-14.48,0.22,7.393,3.063,89278989230.0,7.0916,10.0601
300761,立华股份,34.3,-1.01,-40.81,0.74,16.995,2.915,4097520875.0,33.79,76.6559
300460,惠伦晶体,14.0,2.34,19.29,4.01,-26.248,0.0,3298174320.0,6.5929,20.6429
601319,中国人保,7.0,-2.1,-6.34,1.51,15.887,2.171,39210969133.0,5.9281,8.7543
601003,柳钢股份,4.63,0.0,-10.26,0.1,6.399,9.719,11865732516.0,3.9722,5.39
000920,南方汇通,8.68,10.01,32.24,4.68,54.449,0.887,3661411271.0,5.1898,9.13
300488,恒锋工具,23.67,2.25,47.79,3.58,37.603,0.546,3236129309.0,13.9013,27.31
