股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,52周最低,52周最高
300899,上海凯鑫,71.51,1.61,192.71,23.1,80.638,0.178,1140584500.0,53.0,101.0
300176,派生科技,10.92,-4.96,21.87,11.12,-24.75,0.0,4097072223.0,5.2,12.48
300411,金盾股份,12.59,-5.34,70.37,6.88,-86.796,0.0,2143510916.0,6.78,16.84
002659,凯文教育,5.93,-0.17,-4.97,0.9,184.387,0.0,2956438634.0,5.08,8.08
603333,尚纬股份,7.27,0.0,-28.35,None,68.855,0.825,3756886508.0,6.338,12.2
601163,三角轮胎,17.89,-4.84,19.65,2.77,13.675,1.956,14312000000.0,12.2252,18.98
300882,万胜智能,37.11,-2.6,259.24,15.94,63.561,None,1383686689.0,28.66,60.0
002417,深南股份,8.22,-1.91,18.27,5.09,82.769,0.0,1936614508.0,5.45,13.75
300555,路通视信,11.72,-6.98,25.51,9.4,648.653,0.171,2038233006.0,7.1728,13.9665
300670,大烨智能,11.38,-0.18,35.8,19.32,74.724,0.0,2027916000.0,5.97,12.32
300588,熙菱信息,14.31,-4.66,42.91,10.29,-92.427,0.041,1501716085.0,7.9644,18.47
002109,兴化股份,3.5,-2.78,4.19,1.83,29.477,0.571,3685306762.0,2.7331,4.07
300851,交大思诺,47.28,-0.3,66.07,7.03,34.875,0.719,1027555152.0,34.1669,66.0216
601669,中国电建,3.9,0.52,-9.27,0.42,8.208,1.019,43463166006.0,3.3673,4.88
605008,长鸿高科,28.12,-2.26,166.79,12.3,50.763,None,1293520000.0,12.65,30.26
600890,中房股份,7.84,0.9,23.85,0.92,159.628,0.0,4540888212.0,5.28,10.4
002147,*ST新光,1.2,-1.64,-43.4,0.81,-0.376,0.0,644394004.0,1.19,2.55
603877,太平鸟,41.06,-2.91,181.75,0.41,29.885,1.713,19574443057.0,12.9128,43.74
603488,展鹏科技,9.95,-2.36,63.41,1.37,29.352,2.01,2905304878.0,5.0222,13.79
600145,*ST新亿,1.69,1.2,-40.7,0.51,140.877,0.0,2519959642.0,1.19,2.71
002086,*ST东洋,2.04,3.55,-44.86,4.99,-1.492,0.0,1116488889.0,1.59,3.94
300847,中船汉光,31.58,-1.31,355.04,8.67,73.814,0.0,1558157200.0,8.33,41.3
000906,浙商中拓,7.7,3.08,36.08,2.16,9.489,3.248,5093639736.0,4.7651,7.84
300892,品渥食品,60.9,-1.44,128.43,13.98,42.236,None,1443955869.0,54.01,82.0
600306,*ST商城,5.07,4.54,-10.9,1.39,-7.081,0.0,899699365.0,3.82,6.56
002290,ST中科创,6.39,4.93,28.06,3.15,-1.957,0.0,1383269154.0,4.24,6.39
002163,海南发展,17.99,-1.64,224.14,1.62,151.954,0.0,14454488697.0,4.25,25.5
600238,ST椰岛,4.96,3.12,-16.22,0.38,-12.888,0.0,2207207837.0,3.94,7.13
002638,*ST勤上,1.5,3.45,-59.35,1.78,-5.787,0.0,1469054823.0,1.36,3.88
600518,ST康美,3.16,-0.94,-15.28,0.43,-2.225,0.0,13931766813.0,2.31,4.82
601777,*ST力帆,5.36,5.1,74.03,0.6,-1.282,0.0,6892028855.0,2.21,6.45
300062,中能电气,17.36,-4.62,221.51,23.68,-288.175,0.115,3367187698.0,4.3335,24.06
000408,*ST藏格,8.39,2.44,13.69,0.97,63.872,0.0,3972548882.0,3.55,9.03
300445,康斯特,17.07,-3.45,25.07,1.61,53.535,0.311,1992434520.0,11.2005,19.32
688198,佰仁医疗,97.47,-1.94,131.62,3.51,130.165,None,1988388000.0,31.0,149.88
002366,台海核电,4.5,-3.23,-35.34,4.75,-4.957,0.0,2249197340.0,3.87,7.8
002210,*ST飞马,2.36,0.0,82.95,1.42,-0.309,0.0,3896636807.0,0.84,2.87
002716,*ST金贵,2.43,-5.08,-15.33,7.05,-0.475,0.0,1793369143.0,1.21,3.26
000869,张裕A,36.04,-1.93,28.1,0.85,31.169,1.942,16342727232.0,21.2528,42.27
603855,华荣股份,18.64,-2.2,92.91,1.01,24.314,2.682,6171144800.0,8.0932,21.99
300514,友讯达,16.88,-10.21,35.89,21.1,80.423,0.296,2581154560.0,9.9632,24.19
000017,*ST中华A,2.49,-0.8,-44.91,0.64,-634.145,0.0,754422710.0,2.0,5.43
601238,广汽集团,13.33,-4.99,16.24,1.34,25.825,1.35,81107225297.0,8.8552,14.39
002076,*ST雪莱,2.06,0.0,-16.94,0.79,-4.447,0.0,1038690277.0,1.53,3.71
300038,数知科技,7.02,0.29,-18.34,2.46,90.541,0.356,8150109526.0,6.67,11.6984
002706,良信股份,28.4,-3.24,245.02,1.49,65.867,0.881,16972844167.0,7.3003,29.97
600421,ST华嵘,10.14,0.5,24.26,0.27,292.154,0.0,1983384000.0,7.3,16.57
002428,云南锗业,14.69,4.48,72.62,7.46,-243.868,0.0,9464977699.0,6.76,19.5
600179,*ST安通,5.89,-1.51,34.47,0.88,-2.197,0.0,4050196249.0,3.06,6.66
603992,松霖科技,17.63,-1.23,-11.46,3.72,27.171,0.998,789824000.0,13.8658,26.07
601028,玉龙股份,12.94,-0.99,153.23,0.36,78.989,0.0,10132353334.0,4.47,14.19
300129,泰胜风能,8.1,-5.37,70.8,9.87,23.792,1.235,4579232940.0,3.6,9.83
300499,高澜股份,12.27,-6.34,55.6,7.62,55.217,0.435,2402171336.0,7.315,16.0571
002240,盛新锂能,17.7,1.61,122.64,14.81,-153.08,0.0,10218643013.0,6.68,19.16
300880,迦南智能,54.05,-5.62,455.5,31.32,78.916,None,1709411622.0,31.11,84.0
000587,*ST金洲,1.58,1.94,-13.19,0.49,-0.498,0.0,1916558723.0,0.67,2.4
300283,温州宏丰,7.29,-10.0,62.86,11.97,108.442,0.178,1896425010.0,3.5291,9.9
300505,川金诺,20.0,-5.53,13.7,8.89,38.327,0.615,1637681500.0,13.3623,22.99
300269,联建光电,5.99,-6.41,20.77,10.4,-2.184,0.0,2523869429.0,3.16,8.46
300897,山科智能,54.91,-6.14,64.11,25.93,48.796,None,933470000.0,47.86,70.84
300693,盛弘股份,30.5,-8.38,113.97,15.68,46.259,0.328,2860651395.0,11.6085,34.17
300107,建新股份,6.98,-2.1,3.33,3.88,38.567,8.576,2348331216.0,4.9436,8.3
300151,昌红科技,28.03,-0.6,227.45,1.49,90.083,0.0,8015327199.0,6.83,28.88
600733,北汽蓝谷,7.17,-1.24,22.77,2.76,-10.106,0.0,13082759995.0,4.81,8.03
600696,ST岩石,7.85,-1.38,-38.96,0.14,454.629,0.0,2625585033.0,7.58,14.66
300351,永贵电器,11.65,-2.27,32.24,2.56,-10.128,0.0,2902251402.0,6.58,13.4
000729,燕京啤酒,8.29,-3.72,27.53,1.91,324.386,0.265,20803286789.0,5.3539,9.17
002203,海亮股份,7.99,-0.87,-21.4,0.33,19.872,0.939,14692354859.0,7.56,10.6615
300386,飞天诚信,25.76,-3.95,63.32,4.59,113.921,0.078,5824963256.0,12.756,33.2
600908,无锡银行,5.61,-0.53,4.76,0.79,8.028,3.209,9669397846.0,4.5928,7.42
300394,天孚通信,66.03,-2.06,74.05,2.43,51.451,0.607,11623528982.0,31.1552,75.53
002345,潮宏基,4.73,0.64,20.8,2.05,-116.858,2.114,4208025258.0,3.0218,4.82
603667,五洲新春,8.66,-1.81,-7.41,1.29,39.235,1.963,2278652195.0,7.1198,10.4005
002164,宁波东力,6.31,-0.94,66.49,3.9,2.472,0.0,2751949741.0,2.93,6.56
600337,美克家居,4.78,0.0,7.9,0.52,62.784,0.0,8445173678.0,3.84,6.33
300718,长盛轴承,22.95,-3.89,12.18,35.99,32.125,0.959,1136025000.0,14.359,28.5996
600731,湖南海利,10.98,0.37,52.08,2.02,17.127,0.0,3586651225.0,5.64,11.5
603648,畅联股份,9.36,0.0,-4.37,1.11,29.672,1.923,3450720312.0,7.6847,11.2618
605003,众望布艺,33.1,1.41,28.54,12.85,19.934,None,728200000.0,28.4,40.79
300034,钢研高纳,22.4,-0.13,41.19,1.26,66.312,0.535,9631777613.0,12.12,30.21
600638,新黄浦,6.73,-0.88,-4.13,0.37,-8.943,0.0,4531960370.0,4.81,8.55
600608,ST沪科,4.37,-0.23,-3.74,0.37,290.414,0.0,1391283197.0,4.01,5.05
300407,凯发电气,10.0,-7.32,27.62,7.81,50.288,0.246,2103964270.0,6.779,11.6
601611,中国核建,7.34,-0.68,3.77,0.39,15.368,0.763,19267648275.0,5.7738,10.16
300469,信息发展,16.24,-6.93,1.12,14.16,-21.262,0.0,2819528079.0,10.36,21.0
300585,奥联电子,17.83,-10.76,5.75,9.32,73.327,0.0,2852800000.0,12.65,21.06
603956,威派格,19.34,-0.62,17.63,4.79,62.421,0.776,1699214334.0,12.6957,21.7542
300057,万顺新材,7.34,-0.81,22.8,8.02,49.455,0.68,3657579303.0,4.5423,7.64
002577,雷柏科技,15.18,-0.78,18.13,1.73,-33.816,0.0,4293890700.0,9.0,18.97
300710,万隆光电,33.86,-3.01,16.42,3.81,-677.268,0.118,1972239763.0,21.1462,46.51
300668,杰恩设计,19.85,-8.99,18.78,10.08,60.151,1.169,1128923234.0,13.1856,23.13
002354,*ST天娱,3.56,-1.93,24.48,1.6,-3.356,0.0,2542362245.0,1.64,4.35
000001,平安银行,17.64,-0.34,9.07,0.44,12.692,1.236,342317477275.0,11.7098,18.78
600754,锦江酒店,48.0,2.56,70.67,0.77,88.401,1.25,38492949120.0,21.7868,50.01
300490,华自科技,11.56,-8.33,4.73,8.51,152.237,0.265,2712783928.0,7.621,15.68
601717,郑煤机,11.85,0.17,88.74,3.31,17.198,1.561,17647460465.0,4.4347,12.19
002245,澳洋顺昌,7.21,2.27,76.95,6.05,35.827,0.208,6588747661.0,3.4668,7.4
300889,爱克股份,43.33,-0.64,54.92,9.8,64.25,None,1602758241.0,40.1,75.38
600660,福耀玻璃,43.35,0.67,86.07,1.88,47.806,1.73,86829457492.0,17.3449,44.33
002306,ST云网,2.5,-2.34,-0.79,0.23,-50.037,0.0,1982621155.0,2.14,3.75
002908,德生科技,13.59,-1.66,7.05,1.79,32.383,1.104,1945184143.0,10.4212,16.3931
000039,中集集团,14.8,8.5,53.18,5.47,33.182,0.809,22707217134.0,6.7395,15.0
600702,ST舍得,46.67,-1.25,55.51,2.3,30.413,0.429,15471899790.0,21.16,49.6
000525,红太阳,7.08,-1.26,-27.16,0.62,-7.679,0.0,4067564982.0,6.85,11.8
600856,*ST中天,1.46,-1.35,-41.83,0.36,-0.609,0.0,1961396203.0,0.84,2.58
603466,风语筑,24.58,1.65,65.86,2.44,21.727,0.0,7132088556.0,12.35,24.81
688166,博瑞医药,57.12,-6.31,80.08,2.17,138.538,None,2224824000.0,26.22,72.43
300438,鹏辉能源,21.68,-3.64,21.34,10.18,233.806,0.0,6865811211.0,12.68,23.6
300239,东宝生物,6.77,-4.38,35.21,3.42,157.311,0.444,3418808297.0,4.1228,9.85
300278,华昌达,6.1,-6.44,42.19,8.95,-3.802,0.0,2404414949.0,3.31,9.28
300414,中光防雷,16.52,-4.95,36.69,7.88,133.366,0.272,5036355362.0,9.5248,20.44
002251,步步高,13.05,5.16,44.65,4.86,102.871,0.766,11273946561.0,7.2569,15.5
600600,青岛啤酒,80.61,-1.33,59.26,0.75,48.997,0.676,56097596666.0,36.1254,99.5
300094,国联水产,4.04,-3.12,-4.94,3.44,-6.08,0.0,3535319002.0,3.28,6.21
002202,金风科技,11.59,-3.26,-1.7,2.75,18.216,1.381,39330473823.0,8.8012,13.4682
300893,松原股份,51.6,-6.23,283.07,29.09,59.317,None,1223422790.0,34.0,67.2
600895,张江高科,19.23,1.48,26.35,1.09,26.625,0.624,29781300047.0,11.6811,24.49
600199,金种子酒,7.53,-1.57,20.87,4.45,-20.821,0.0,4566714514.0,4.73,8.49
300546,雄帝科技,20.73,-0.91,-27.89,1.31,103.013,0.584,1753080067.0,20.2844,36.2832
002876,三利谱,47.15,-0.99,-3.27,1.81,73.63,0.088,3575300102.0,38.2879,65.5279
002418,*ST康盛,1.92,1.59,-32.87,0.68,-5.241,0.0,2180985120.0,1.45,4.04
600448,华纺股份,3.96,-1.74,-12.16,2.48,151.018,0.0,2445842207.0,3.65,6.75
300648,星云股份,31.88,-1.09,100.64,4.21,87.015,0.031,2514726376.0,13.1708,40.99
300265,通光线缆,12.66,3.77,64.66,6.35,109.538,0.115,4610847580.0,6.001,19.8103
300327,中颖电子,35.83,-1.86,55.03,2.93,47.754,1.218,9989515467.0,20.052,40.37
002833,弘亚数控,50.14,-3.69,104.76,2.23,36.442,0.748,6165617526.0,18.7796,53.1
603039,泛微网络,96.7,-0.31,131.8,0.15,139.991,0.111,20225290144.0,37.467,109.59
002461,珠江啤酒,9.82,-4.2,39.16,0.84,39.638,1.018,21734860142.0,5.6533,13.7
601838,成都银行,10.37,-1.14,19.6,1.41,6.522,4.05,19649436544.0,7.0357,11.77
300048,合康新能,5.49,-2.14,127.8,2.71,-21.751,0.0,5958341507.0,1.97,7.21
002646,青青稞酒,11.29,-1.31,5.69,1.39,-91.17,0.266,5078418689.0,8.7572,12.22
600256,广汇能源,2.89,-0.69,-12.69,0.29,17.66,0.0,19519154734.0,2.4,3.53
605136,丽人丽妆,37.9,-5.53,209.89,18.09,53.705,None,1516379000.0,17.61,55.28
600019,宝钢股份,6.19,1.14,14.38,0.7,12.24,4.523,137145532449.0,4.3183,6.2
300076,GQY视讯,6.69,-2.19,14.55,3.95,298.916,0.0,2557865090.0,4.33,7.67
002735,王子新材,38.89,-1.24,113.1,0.68,91.767,0.0,3596463664.0,14.99,43.27
000913,钱江摩托,29.75,-4.37,181.37,1.88,71.642,1.479,13492696000.0,8.5182,32.1
300096,易联众,10.6,-7.18,9.23,5.88,-147.809,0.047,3991094287.0,7.2756,14.9
000929,兰州黄河,8.27,-0.84,19.16,1.95,-72.358,0.0,1536187424.0,5.64,9.5
002534,杭锅股份,9.35,-3.31,27.56,0.7,13.508,4.278,6889161906.0,6.2191,10.2
300812,易天股份,55.47,-2.6,160.94,13.21,58.018,0.901,1075008600.0,25.5077,86.0624
603569,长久物流,8.71,-2.02,-10.38,0.49,40.392,8.025,4880007174.0,7.6665,11.75
002781,奇信股份,20.8,-1.98,28.25,0.46,-75.852,0.188,4330258858.0,12.9763,23.06
300222,科大智能,13.43,-7.44,43.94,9.94,-3.729,0.0,7298826878.0,6.81,16.17
603223,恒通股份,19.15,-0.42,203.58,1.08,79.957,0.016,5404896000.0,5.0285,19.49
603279,景津环保,23.4,-2.34,12.62,2.23,21.497,2.564,4453269233.0,19.144,28.0545
002312,三泰控股,6.63,-0.15,57.48,1.68,11.336,0.0,8780220788.0,3.8,7.4
600826,兰生股份,9.98,-0.89,-11.26,0.33,77.913,1.022,4198010034.0,9.0837,12.2729
603776,永安行,19.06,-1.4,12.5,1.23,7.126,0.944,3575274800.0,15.5652,25.0
300881,盛德鑫泰,47.21,-4.82,233.17,20.19,77.437,None,1119392014.0,30.3,94.96
300787,海能实业,46.87,-3.32,-24.78,6.82,44.09,0.711,2335532100.0,28.8924,73.1232
002430,杭氧股份,29.9,-2.48,124.76,0.93,38.483,0.602,28816212398.0,10.7729,30.97
300375,鹏翎股份,6.36,-7.56,80.68,18.13,29.745,0.0,2784211584.0,3.03,7.16
300886,华业香料,66.3,-6.22,256.64,26.47,76.744,None,902165316.0,57.98,100.01
601866,中远海发,2.57,9.83,1.47,4.11,14.045,1.751,20385561250.0,1.77,2.611
002853,皮阿诺,24.12,-0.29,33.68,2.39,21.451,1.078,1793148529.0,14.249,29.35
002685,华东重机,4.85,-3.19,-27.86,3.14,17.342,1.031,3850076150.0,4.4323,7.77
300470,中密控股,43.68,0.53,62.63,1.35,39.665,0.412,7850488464.0,22.8529,49.18
600543,莫高股份,6.97,-2.38,20.72,2.59,380.931,0.373,2238206400.0,4.637,11.83
300436,广生堂,32.82,-1.53,-1.47,0.72,391.674,0.0,3741851719.0,28.52,40.58
300697,电工合金,19.69,1.08,33.18,1.85,41.078,1.524,4095520000.0,11.4739,21.47
002441,众业达,8.99,-1.96,23.74,2.6,17.988,2.447,3540031838.0,6.5243,9.9376
300786,国林科技,30.42,-2.47,-8.23,9.26,33.653,0.555,1569465144.0,24.01,40.61
300647,超频三,16.95,1.62,92.77,23.22,1041.12,0.039,3674845462.0,6.9145,19.15
002863,今飞凯达,8.36,0.12,50.35,2.59,50.037,0.183,3299530468.0,4.3946,8.72
300008,天海防务,7.34,-3.8,153.98,6.05,-28.834,0.0,5453821065.0,2.34,12.9
002946,新乳业,18.77,-1.11,49.85,2.12,64.01,0.32,2990374834.0,9.5343,25.8502
603683,晶华新材,16.26,0.43,20.88,1.86,59.8,0.728,2059654200.0,10.1129,18.57
603159,上海亚虹,12.98,-1.07,14.41,0.92,47.229,1.772,1817200000.0,9.0607,14.1906
002568,百润股份,68.9,-0.01,164.9,0.93,78.722,0.871,24025452944.0,22.4752,70.39
601601,中国太保,32.01,-0.84,-11.87,0.56,12.582,3.531,219109776975.0,24.9568,38.4719
300011,鼎汉技术,8.26,-2.48,39.76,3.12,70.087,0.0,3912964965.0,5.27,9.1
000012,南玻A,7.36,2.79,48.98,8.6,31.436,0.951,14403956897.0,3.7274,7.55
600791,京能置业,4.04,-0.98,5.58,0.65,-24.822,0.297,1827347332.0,3.0095,6.22
002214,大立科技,23.22,-1.69,119.99,2.08,27.806,0.346,8297002931.0,9.08,32.56
300869,康泰医学,130.88,-5.3,1188.19,17.74,95.72,0.204,5043880663.0,50.08,308.0
000990,诚志股份,13.43,-2.04,-9.38,0.91,121.204,2.159,11200956972.0,10.98,19.26
002090,金智科技,8.11,-0.73,-23.36,0.43,108.627,0.308,3238275881.0,7.8097,11.3106
002856,美芝股份,18.83,-0.63,0.64,3.69,-92.152,0.0,1396785298.0,14.44,20.93
000777,中核科技,12.27,-0.24,1.63,0.66,47.953,0.872,4704398381.0,9.8611,18.16
600258,首旅酒店,19.07,1.11,-7.12,1.29,-48.391,0.367,18667457129.0,12.8811,21.6378
300341,麦克奥迪,10.67,-1.2,-29.04,2.68,39.684,0.281,5437887460.0,6.6368,20.1893
200017,*ST中华B,0.9,-3.23,-46.75,0.15,-195.492,0.0,223526684.0,0.67,1.81
002239,奥特佳,4.62,-2.33,159.81,5.22,460.666,0.087,14466880507.0,1.6184,7.45
600248,延长化建,4.13,0.24,-5.71,0.47,34.341,0.484,2712105184.0,3.5736,4.9871
300747,锐科激光,78.35,2.69,-0.11,3.57,100.316,0.116,11972586639.0,50.9754,83.2279
600616,金枫酒业,5.06,-0.98,30.85,1.76,291.656,0.456,3385165047.0,3.1166,5.59
603629,利通电子,31.51,-0.63,14.79,4.03,67.848,0.635,945300000.0,20.8333,33.5317
603727,博迈科,17.1,-0.64,-11.4,0.41,44.166,0.585,4004721709.0,14.0926,22.7191
300325,德威新材,3.81,-4.75,20.95,12.33,-5.948,0.0,3796793656.0,2.4,5.44
002469,三维工程,5.18,0.78,29.18,0.78,30.889,1.931,2377740166.0,3.2763,6.68
300810,中科海讯,51.72,-3.11,-29.02,5.48,241.105,0.182,1018884000.0,29.464,100.9183
300772,运达股份,15.91,-1.85,-9.16,6.8,32.915,0.943,2464051306.0,12.1578,19.2448
000961,中南建设,9.22,0.88,-10.04,1.06,6.26,3.028,34806003523.0,6.7126,10.9676
300109,新开源,18.5,-3.04,13.16,1.89,62.548,0.108,5386449344.0,13.6622,22.301
300879,大叶股份,39.7,-3.19,275.24,13.89,67.599,None,1506176156.0,29.26,83.6
002684,ST猛狮,3.89,-2.51,-31.87,0.57,13.018,0.0,1703224488.0,2.62,7.05
000416,民生控股,6.23,-2.5,13.05,2.3,134.374,0.482,3312124041.0,3.9917,7.84
601500,通用股份,6.3,-0.47,-2.41,0.55,57.225,0.794,5495427567.0,4.9782,6.96
600630,龙头股份,6.27,0.0,-17.39,0.64,-21.031,0.0,2663882213.0,6.17,11.0
605388,均瑶健康,18.05,-0.06,34.4,4.51,39.935,None,1263500000.0,16.12,32.25
601919,中远海控,7.51,2.74,42.5,2.63,10.821,0.0,65016336458.0,3.14,7.99
002976,瑞玛工业,33.68,-1.23,79.71,5.54,48.081,1.485,842000000.0,22.4884,52.588
002282,博深股份,11.34,2.44,36.46,1.32,54.194,0.472,3542636287.0,6.4756,12.17
300625,三雄极光,18.71,-6.64,17.09,4.55,20.875,1.603,2589385455.0,13.2478,21.49
300392,腾信股份,12.75,8.33,70.23,6.41,208.647,0.0,3311630685.0,6.11,13.88
002867,周大生,28.13,0.21,50.99,0.68,21.056,1.6,20337749489.0,16.4481,35.04
002654,万润科技,4.29,-2.05,-22.0,1.04,-730.296,0.0,2853273170.0,3.69,6.14
003002,壶化股份,16.36,-0.43,99.03,24.61,38.626,None,818000000.0,9.86,17.31
000599,青岛双星,4.81,-1.23,1.9,1.37,-13.44,0.21,3692584773.0,3.4428,6.22
300863,卡倍亿,150.76,-6.13,702.34,30.25,146.98,None,1974602769.0,60.0,180.5
300868,杰美特,57.57,1.89,39.53,23.47,66.873,None,1747269189.0,42.96,95.6
600568,*ST中珠,1.62,-0.61,-7.43,0.63,-8.339,0.0,2535216227.0,1.0,2.15
300753,爱朋医疗,31.15,-2.44,0.23,2.93,38.389,0.988,1454864831.0,28.4865,43.5
601318,中国平安,81.3,0.44,-2.17,0.47,12.094,2.583,880695623687.0,64.1784,88.0509
600339,中油工程,2.84,-0.35,-14.74,0.37,15.56,1.549,15856138818.0,2.2109,3.6946
002420,ST毅昌,4.41,3.76,11.08,2.83,10.642,0.0,1727062281.0,3.38,4.46
300065,海兰信,12.65,-3.29,4.07,1.64,93.072,0.237,4186817938.0,9.1634,17.75
300340,科恒股份,11.95,-2.85,-5.4,8.08,-42.381,0.418,2032139444.0,9.2648,16.86
002259,*ST升达,3.49,-1.13,55.8,0.32,-2.267,0.0,2625625652.0,1.73,4.26
688188,柏楚电子,297.97,-0.34,90.45,1.6,89.81,None,7339406339.0,116.03,301.85
002431,棕榈股份,3.75,2.46,22.95,1.17,-7.457,0.0,5118258210.0,2.35,4.29
002670,国盛金控,9.13,-0.11,-28.17,0.6,-228.553,0.0,14816845235.0,8.31,13.32
600376,首开股份,6.32,-0.32,-15.29,0.12,9.279,6.329,16302852329.0,5.6445,7.7694
600550,保变电气,4.71,0.64,52.92,0.54,81.019,0.0,7227999286.0,2.64,8.1
300586,美联新材,11.72,-2.9,5.23,8.05,73.952,0.337,3380532915.0,6.5989,14.0154
600738,兰州民百,6.59,2.17,33.4,1.89,41.507,4.588,4879681965.0,4.03,6.72
601677,明泰铝业,14.01,0.5,22.88,2.53,9.233,0.714,8342553543.0,8.494,14.56
000585,*ST东电,1.88,1.62,-4.08,0.7,12.714,0.0,1145711439.0,1.12,2.1
002907,华森制药,15.8,-1.13,-4.93,0.2,50.072,0.278,4471065814.0,14.0549,21.9152
002841,视源股份,102.66,-1.25,20.8,0.26,42.827,0.717,41097161644.0,71.7672,113.44
688013,天臣医疗,38.27,1.03,105.53,7.42,91.475,None,623335599.0,33.86,48.0
605100,华丰股份,52.22,3.18,32.44,9.37,24.106,0.0,1133174000.0,46.75,75.58
300835,龙磁科技,64.85,4.55,227.27,34.17,75.962,0.771,1145899500.0,23.7789,89.5571
002188,ST巴士,2.97,-1.0,-16.1,0.41,1.582,0.0,715423273.0,2.55,5.67
002692,ST远程,3.14,1.62,-13.5,0.36,24.667,0.0,2131784622.0,2.79,4.12
601800,中国交建,7.56,0.4,-14.93,0.22,7.277,3.081,88809099813.0,7.0916,10.0601
300761,立华股份,36.09,-1.58,-37.72,1.12,17.882,2.771,4311356513.0,33.79,71.1833
300460,惠伦晶体,13.46,1.36,14.69,2.89,-25.236,0.0,3170959025.0,6.5929,20.6429
601319,中国人保,6.59,0.15,-11.83,0.6,14.742,2.307,36914326655.0,5.9281,8.6952
601003,柳钢股份,4.85,1.25,-5.99,0.4,5.922,9.278,12429547020.0,3.9722,5.39
000920,南方汇通,9.0,-0.33,37.11,1.69,43.845,0.856,3796394175.0,5.1898,9.19
