股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,52周最低,52周最高
002210,*ST飞马,2.27,-3.4,75.97,1.26,-0.299,0.0,3748036251.0,0.84,2.87
002716,*ST金贵,2.48,-4.25,-13.59,4.31,-0.424,0.0,1830269743.0,1.21,3.26
000869,张裕A,33.42,-2.93,18.79,0.92,28.903,2.095,15154659936.0,21.2528,42.27
603855,华荣股份,19.69,-1.6,103.78,0.85,28.716,2.013,6518768300.0,8.0932,21.99
300514,友讯达,14.92,-2.1,20.11,9.26,71.085,0.335,2281447040.0,9.9632,16.39
000017,*ST中华A,2.59,0.39,-42.7,1.14,-659.612,0.0,784720811.0,2.0,5.43
601238,广汽集团,11.83,-1.25,3.16,0.53,30.152,1.522,71980374931.0,8.8552,12.508
002076,*ST雪莱,2.06,-3.29,-16.94,1.29,-3.44,0.0,1038690277.0,1.53,3.71
300038,数知科技,8.81,-1.45,2.48,3.8,35.878,0.284,10228271357.0,7.4299,11.6984
002706,良信股份,26.55,-1.26,222.55,0.92,61.577,0.942,15867218755.0,7.3003,28.58
600421,ST仰帆,11.06,-2.98,35.54,0.28,393.776,0.0,2163336000.0,7.3,16.57
002428,云南锗业,13.79,-1.15,62.04,3.88,-228.927,0.0,8885094790.0,6.76,19.5
600179,*ST安通,6.2,-2.21,41.55,3.37,-2.019,0.0,4263364472.0,3.06,6.66
603992,松霖科技,17.96,-2.39,-9.81,10.97,27.679,0.98,804608000.0,13.8658,26.07
601028,玉龙股份,13.32,-2.13,160.67,0.54,121.525,0.0,10429903123.0,4.47,14.19
300129,泰胜风能,8.59,-2.83,81.13,10.84,28.684,1.164,4856248266.0,3.6,9.83
300499,高澜股份,12.24,-5.99,55.22,11.17,61.232,0.436,2396298056.0,7.315,16.0571
002240,威华股份,13.16,10.03,65.53,6.4,-113.815,0.0,7597589946.0,6.68,18.1
300880,迦南智能,55.0,-3.73,465.26,48.83,80.303,None,1739456785.0,31.11,84.0
000587,*ST金洲,1.57,1.95,-13.74,2.88,-0.531,0.0,1904428605.0,0.67,2.4
300283,温州宏丰,7.14,-9.62,59.51,17.63,175.395,0.182,1857403920.0,3.5291,9.9
300505,川金诺,19.74,-3.05,12.22,8.44,35.796,0.623,1616391640.0,13.3623,22.99
300269,联建光电,6.29,-3.23,26.81,14.78,-2.324,0.0,2650273574.0,3.16,8.46
300897,山科智能,59.03,-1.76,76.42,32.53,52.457,None,1003510000.0,47.86,69.98
300693,盛弘股份,27.88,-2.99,95.59,10.09,37.393,0.359,2614916750.0,11.6085,30.32
300107,建新股份,7.69,-2.29,13.84,6.12,24.887,7.785,2586747874.0,4.9436,8.3
300151,昌红科技,24.34,3.97,184.35,2.66,90.958,0.0,6960152124.0,6.83,26.06
600733,北汽蓝谷,6.45,-1.68,10.45,0.67,-12.248,0.0,11769010038.0,4.81,8.03
600696,ST岩石,8.27,-0.24,-35.69,0.09,302.163,0.0,2766062194.0,7.9,14.66
300351,永贵电器,11.5,-1.29,30.53,2.57,-9.947,0.0,2864883358.0,6.58,13.4
000729,燕京啤酒,8.77,1.39,34.91,0.89,343.168,0.251,22007819679.0,5.3539,9.13
002203,海亮股份,8.21,0.74,-19.24,0.29,20.465,0.914,15096899462.0,7.56,10.6615
300386,飞天诚信,26.85,-3.56,70.23,7.32,107.372,0.074,6071438798.0,12.756,33.2
600908,无锡银行,5.85,-2.01,9.24,1.22,8.371,3.077,10083061925.0,4.5928,7.42
300394,天孚通信,59.9,0.47,57.89,1.56,46.675,0.669,10544440194.0,31.1552,75.53
002345,潮宏基,4.55,1.79,16.2,2.49,-95.962,2.198,4047888991.0,3.0218,4.65
603667,五洲新春,9.5,-3.55,1.57,3.42,43.041,1.789,2499676195.0,7.1198,10.4005
002164,宁波东力,5.98,-2.76,57.78,4.2,2.967,0.0,2608028439.0,2.93,6.56
600337,美克家居,5.08,-1.17,14.67,0.23,67.909,0.0,8975205499.0,3.84,6.33
300718,长盛轴承,21.35,-4.52,4.36,22.69,29.885,1.03,1056825000.0,14.359,28.5996
600731,湖南海利,11.2,0.63,55.12,3.28,17.47,0.0,3658514910.0,5.64,11.35
603648,畅联股份,9.78,3.6,-0.08,3.07,31.003,1.84,3605560326.0,7.6847,12.2347
605003,众望布艺,33.19,2.06,28.89,15.81,19.989,None,730180000.0,28.4,40.79
300034,钢研高纳,23.93,1.18,50.83,1.66,71.022,0.501,10289662423.0,12.12,30.21
600638,新黄浦,6.99,1.75,-0.43,0.54,-8.542,0.0,4707043534.0,4.81,8.55
600608,ST沪科,4.55,0.22,0.22,0.55,302.376,0.0,1448590057.0,4.01,5.05
300407,凯发电气,9.71,-7.35,23.92,7.89,52.962,0.253,2042949306.0,6.779,11.33
601611,中国核建,7.69,-0.65,8.72,0.33,16.988,0.728,20186405346.0,5.7738,10.16
300469,信息发展,16.39,6.15,2.05,21.74,-21.121,0.0,2845570518.0,10.36,20.06
300585,奥联电子,18.13,-1.95,7.53,6.19,74.561,0.0,2900800000.0,12.65,20.1
603956,威派格,19.4,-2.27,17.99,6.89,62.615,0.773,1704485940.0,12.6957,21.7542
300057,万顺新材,7.25,-0.68,21.29,8.96,39.858,0.689,3612731601.0,4.5423,7.64
002577,雷柏科技,14.05,-2.16,9.34,1.05,-31.298,0.0,3974253250.0,8.95,18.97
300710,万隆光电,32.1,-5.48,10.37,6.36,-642.065,0.125,1869725233.0,21.1462,46.51
300668,杰恩设计,21.43,3.23,28.24,16.72,64.939,1.083,1218782111.0,13.1856,21.88
002354,*ST天娱,3.76,-0.79,31.47,0.62,-2.984,0.0,2685191584.0,1.64,4.35
000001,平安银行,17.76,0.34,9.81,0.53,12.778,1.227,344646167597.0,11.7098,18.78
600754,锦江酒店,43.96,0.78,56.3,0.42,51.984,1.365,35253125902.0,20.768,50.01
300490,华自科技,14.89,13.93,34.9,28.39,101.149,0.206,3494234662.0,7.621,15.68
601717,郑煤机,10.51,-4.45,67.4,2.52,12.604,1.76,15651882657.0,4.4347,11.51
002245,澳洋顺昌,6.69,3.56,64.19,3.69,33.243,0.224,6113553655.0,3.4668,6.93
300889,爱克股份,45.68,-4.59,63.32,21.82,60.834,None,1689683740.0,40.1,75.38
600660,福耀玻璃,31.84,-2.33,36.66,1.5,33.891,2.356,63775084811.0,17.3449,36.18
002306,ST云网,2.62,-1.87,3.97,0.19,-52.439,0.0,2077786970.0,2.14,3.75
002908,德生科技,13.6,0.37,7.13,1.71,32.407,1.103,1946615478.0,10.4212,16.3931
000039,中集集团,10.98,-0.63,13.65,1.47,24.618,1.09,16846300279.0,6.7395,11.19
600702,ST舍得,42.11,-4.45,40.32,4.66,29.088,0.476,13960182133.0,21.16,45.77
000525,红太阳,7.28,-1.22,-25.1,0.61,-8.074,0.0,4182467948.0,6.85,11.8
600856,*ST中天,1.28,-2.29,-49.0,0.53,-0.543,0.0,1719580233.0,0.84,2.58
603466,风语筑,20.61,3.0,39.07,1.7,18.218,0.0,5980160502.0,12.35,23.52
688166,博瑞医药,61.15,-0.57,92.79,2.57,148.312,None,2381792500.0,26.22,72.43
300438,鹏辉能源,19.74,-4.87,10.48,7.53,80.627,0.0,6251435116.0,11.74,22.42
300239,东宝生物,7.53,4.29,50.39,7.89,159.169,0.399,3802603615.0,4.1228,9.85
300278,华昌达,7.38,-3.78,72.03,13.81,-3.903,0.0,2908947921.0,3.31,9.28
300414,中光防雷,18.75,10.1,55.15,12.92,108.801,0.24,5716202363.0,9.5248,20.44
002251,步步高,11.43,-1.64,26.7,0.31,103.621,0.875,9874422160.0,7.2569,15.5
600600,青岛啤酒,79.59,0.75,57.24,0.64,52.286,0.684,55387764777.0,36.1254,99.5
300094,国联水产,4.95,-3.51,16.47,3.47,-7.482,0.0,4331640857.0,3.28,6.21
002202,金风科技,11.13,-2.96,-5.6,1.76,20.444,1.438,37769471411.0,8.8012,13.4682
300893,松原股份,56.1,-4.59,316.48,30.26,64.49,None,1330116638.0,34.0,67.2
600895,张江高科,19.43,0.05,27.66,0.81,24.613,0.618,30091037957.0,11.6811,24.49
600199,金种子酒,6.72,0.9,7.87,1.72,-19.466,0.0,4075474308.0,4.73,8.49
300546,雄帝科技,24.83,-2.28,-13.62,3.12,46.784,0.487,2099805985.0,20.2844,36.2832
002876,三利谱,45.29,-3.84,-7.09,3.38,70.725,0.092,3434259631.0,38.2879,65.5279
002418,*ST康盛,1.96,0.51,-31.47,0.94,-4.715,0.0,2226422310.0,1.45,4.04
600448,华纺股份,4.32,-5.68,-4.18,7.92,170.89,0.0,2668191499.0,3.65,6.75
300648,星云股份,32.04,-7.8,101.65,8.78,87.451,0.031,2527347336.0,13.1708,40.99
300265,通光线缆,13.6,0.67,76.89,5.17,117.67,0.107,4953177310.0,6.001,19.8103
300327,中颖电子,34.46,-1.06,49.1,1.47,45.928,1.266,9607555205.0,20.052,40.37
002833,弘亚数控,49.88,1.59,103.7,2.07,37.931,0.752,6133645835.0,18.7796,50.8
603039,泛微网络,91.03,-1.31,118.21,0.16,137.204,0.118,18825205085.0,37.467,109.59
002461,珠江啤酒,9.82,1.45,39.16,0.68,39.638,1.018,21734860142.0,5.6533,13.7
601838,成都银行,10.97,-1.26,26.52,1.52,6.833,3.829,20786337405.0,7.0357,11.77
300048,合康新能,5.63,-1.57,133.61,3.2,-22.305,0.0,6110284642.0,1.97,7.21
002646,青青稞酒,10.06,-0.4,-5.82,0.4,-211.566,0.298,4525145439.0,8.7572,12.22
600256,广汇能源,3.1,-2.21,-6.34,0.55,14.428,0.0,20937501618.0,2.4,3.53
605136,丽人丽妆,43.06,-7.12,252.09,47.19,61.017,None,1722830600.0,17.61,55.28
600019,宝钢股份,5.43,1.5,0.33,0.62,11.99,5.157,120306985654.0,4.3183,5.5817
300076,GQY视讯,6.6,-2.94,13.01,4.75,429.477,0.0,2523454349.0,4.33,7.67
002735,王子新材,40.41,0.07,121.42,1.13,102.412,0.0,3737029999.0,14.99,43.27
000913,钱江摩托,28.99,6.23,174.18,1.68,49.75,1.518,13148008640.0,8.5182,28.99
300096,易联众,13.22,3.61,36.23,14.97,-184.343,0.038,4977572309.0,7.2756,14.9
000929,兰州黄河,7.74,0.52,11.53,1.15,-67.721,0.0,1437737686.0,5.64,9.5
002534,杭锅股份,10.02,-0.1,36.7,0.95,14.476,3.992,7382823775.0,6.2191,10.2
300812,易天股份,51.7,-4.12,143.2,11.57,52.644,0.967,1001946000.0,25.5077,86.0624
603569,长久物流,10.61,-1.49,9.18,0.92,58.66,6.588,5944532275.0,7.6665,11.7702
002781,奇信股份,20.1,2.81,23.94,0.79,-367.316,0.194,4184528992.0,12.9763,23.06
300222,科大智能,13.17,-5.32,41.16,8.66,-3.594,0.0,7157524199.0,6.81,16.17
603223,恒通股份,17.4,3.82,175.84,1.67,72.651,0.017,4910976000.0,5.0285,17.97
603279,景津环保,23.77,-0.92,14.4,2.4,23.607,2.524,4523684174.0,19.144,28.0545
002312,三泰控股,6.73,2.59,59.86,3.0,11.507,0.0,8912652475.0,3.8,7.4
600826,兰生股份,10.49,0.29,-6.72,0.46,267.129,1.239,4412537601.0,9.0837,13.1912
603776,永安行,22.18,4.18,30.91,3.64,8.228,0.812,4160524400.0,15.5652,25.0
300881,盛德鑫泰,50.15,-7.18,253.92,32.2,82.26,None,1189102086.0,30.3,94.96
300787,海能实业,48.21,-0.72,-22.63,3.85,45.35,0.691,2402304300.0,28.2514,73.1232
002430,杭氧股份,26.77,-1.76,101.23,0.47,39.758,0.672,25799665749.0,10.7729,27.74
300375,鹏翎股份,6.06,-5.9,72.16,16.79,32.676,0.0,2652880849.0,3.03,6.88
300886,华业香料,68.0,-3.55,265.79,19.64,78.712,None,925297760.0,57.98,100.01
601866,中远海发,2.13,-3.18,-15.9,0.69,14.605,2.113,16895426250.0,1.77,2.611
002853,皮阿诺,23.3,-1.35,29.13,4.28,20.722,1.116,1732187426.0,14.249,29.35
002685,华东重机,5.3,3.31,-21.16,2.5,17.204,0.943,4207299710.0,4.4323,7.77
300470,中密控股,41.29,-1.15,53.73,0.8,38.104,0.436,7420940217.0,22.8529,49.18
600543,莫高股份,6.85,-2.7,18.64,2.7,415.398,0.38,2199672000.0,4.637,11.83
300436,广生堂,34.4,-1.38,3.27,0.88,410.53,0.0,3921989614.0,28.52,40.58
300697,电工合金,17.12,2.15,15.8,1.45,35.716,1.752,3560960000.0,11.4739,21.47
002441,众业达,8.59,-2.5,18.23,1.8,19.114,2.561,3382522079.0,6.5243,9.9376
300786,国林科技,33.82,-1.51,2.03,18.12,39.949,0.499,1744882024.0,24.01,40.61
300647,超频三,13.92,5.06,58.31,18.25,715.547,0.048,3017926185.0,6.9145,16.0
002863,今飞凯达,7.89,-1.99,41.89,0.86,47.224,0.193,3114030549.0,4.3946,8.72
300008,天海防务,8.49,2.41,193.77,12.01,-29.671,0.0,6308302567.0,2.34,12.9
002946,新乳业,18.76,1.19,49.77,2.92,74.006,0.32,2988781667.0,9.5343,25.8502
603683,晶华新材,16.01,-3.2,19.03,4.01,157.537,0.74,2027986700.0,10.1129,18.57
603159,上海亚虹,12.45,-1.89,9.74,0.54,45.301,1.847,1743000000.0,9.0607,14.1906
002568,百润股份,67.12,3.17,158.06,1.27,76.689,0.894,23404766351.0,22.4752,68.26
601601,中国太保,34.28,-0.2,-5.62,0.71,12.784,3.297,234648021077.0,24.9568,38.4719
300011,鼎汉技术,7.92,-2.82,34.01,3.49,67.202,0.0,3751898610.0,5.27,9.1
000012,南玻A,5.98,0.5,21.05,1.12,25.541,1.171,11703214979.0,3.7274,6.9
600791,京能置业,4.57,-4.79,19.43,2.67,-28.079,0.263,2067073591.0,3.0095,6.22
002214,大立科技,26.44,-0.15,150.49,2.03,32.813,0.304,9447577842.0,9.08,32.56
300869,康泰医学,152.93,-8.88,1405.22,25.46,111.847,0.175,5893648149.0,50.08,308.0
000990,诚志股份,13.36,-1.4,-9.85,0.43,120.572,2.171,11142575216.0,10.98,19.26
002090,金智科技,8.76,-0.11,-17.22,1.36,117.334,0.285,3497817104.0,7.8097,11.3106
002856,美芝股份,17.34,-0.91,-7.32,1.43,-84.86,0.0,1286259005.0,14.44,20.93
000777,中核科技,13.14,0.15,8.83,0.57,43.718,0.814,5037962080.0,9.8611,18.16
600258,首旅酒店,16.6,-0.36,-19.15,0.81,-92.302,0.422,16249595613.0,12.8811,21.6378
300341,麦克奥迪,10.19,-2.3,-32.24,2.37,37.898,0.294,5193258970.0,6.3079,20.1893
200017,*ST中华B,1.0,-0.99,-40.83,0.13,-220.677,0.0,248362982.0,0.67,1.87
002239,奥特佳,4.44,-3.06,149.69,1.58,442.718,0.09,13903235811.0,1.6184,7.45
600248,延长化建,4.16,-0.48,-5.02,0.25,20.084,0.481,2731805706.0,3.5736,4.9871
300747,锐科激光,74.6,4.34,-4.89,4.9,95.514,0.122,11399552817.0,50.9754,83.2279
600616,金枫酒业,4.52,-0.66,16.88,0.69,-1642.085,0.511,3023902374.0,3.1166,5.59
603629,利通电子,29.97,0.23,9.18,8.85,68.249,0.667,899100000.0,20.8333,33.5317
603727,博迈科,18.2,-0.71,-5.7,0.43,47.008,0.549,4262335386.0,14.0926,22.7191
300325,德威新材,3.52,-5.12,11.75,9.64,-5.725,0.0,3507798863.0,2.4,5.44
002469,三维工程,5.55,2.59,38.41,2.27,33.095,1.802,2547578749.0,3.2763,6.68
300810,中科海讯,61.49,3.97,-15.61,18.05,210.208,0.153,1211353000.0,29.464,100.9183
300772,运达股份,15.39,-0.9,-12.13,6.83,31.839,0.975,2383516631.0,12.1578,19.2448
000961,中南建设,9.03,-2.69,-11.89,0.9,6.965,3.101,34022407394.0,6.7126,10.9676
300109,新开源,19.2,2.07,17.44,2.67,54.789,0.104,5590260941.0,13.6622,22.301
300879,大叶股份,41.99,-2.37,296.88,17.55,76.446,None,1593056343.0,29.26,83.6
002684,*ST猛狮,3.82,-1.55,-33.1,0.37,16.491,0.0,1672575204.0,2.59,7.05
000416,民生控股,6.63,1.53,20.31,2.04,138.76,0.452,3524780480.0,3.9917,7.84
601500,通用股份,5.94,-1.33,-7.99,0.17,66.337,0.842,5181403135.0,4.9782,6.96
600630,龙头股份,6.8,0.74,-10.41,0.7,-27.913,0.0,2889058860.0,6.32,11.0
605388,均瑶健康,20.46,-2.57,52.35,5.8,33.876,None,1432200000.0,16.12,32.25
601919,中远海控,6.08,-0.98,15.37,0.4,11.185,0.0,52636394895.0,3.14,6.29
002976,瑞玛工业,32.16,1.2,71.6,2.89,45.911,1.555,804000000.0,22.4884,52.588
002282,博深股份,10.54,3.74,26.83,1.31,50.37,0.508,3292714856.0,6.4756,12.17
300625,三雄极光,18.93,-2.82,18.46,3.17,21.391,1.585,2619832532.0,13.2478,21.49
300392,腾信股份,11.83,-0.76,57.94,4.36,311.052,0.0,3072673804.0,6.11,13.88
002867,周大生,23.97,3.41,28.66,0.37,20.686,1.878,17330105057.0,16.4481,35.04
002654,万润科技,4.67,2.64,-15.09,2.6,-1219.017,0.0,3106010653.0,3.69,6.14
003002,壶化股份,14.03,-4.43,70.68,16.8,33.124,None,701500000.0,9.86,15.75
000599,青岛双星,4.6,-1.71,-2.54,0.54,-12.853,0.219,3531370053.0,3.4428,6.22
300863,卡倍亿,151.92,-7.59,708.52,32.03,137.019,None,1989796051.0,60.0,180.5
300868,杰美特,55.38,-2.17,34.22,14.24,56.037,None,1680801940.0,42.96,95.6
600568,*ST中珠,1.67,-2.34,-4.57,2.04,-8.597,0.0,2613463641.0,1.0,2.15
300753,爱朋医疗,33.87,-3.15,8.98,5.65,41.741,0.908,1581902787.0,28.4865,43.5
601318,中国平安,81.07,-1.37,-2.44,0.52,12.06,2.59,878204110853.0,64.1784,88.7413
600339,中油工程,2.88,-1.03,-13.54,0.25,16.086,1.528,16079464716.0,2.2109,3.6946
002420,ST毅昌,4.19,1.7,5.54,1.22,10.111,0.0,1640904979.0,3.38,4.36
300065,海兰信,14.11,3.52,16.09,2.6,114.928,0.213,4670039613.0,9.1634,17.75
300340,科恒股份,13.77,0.0,9.01,0.0,-98.728,0.363,2356351455.0,9.2648,16.86
002259,*ST升达,3.66,-2.14,63.39,0.8,-2.352,0.0,2753521457.0,1.73,4.26
688188,柏楚电子,261.37,4.21,67.06,3.36,78.778,None,6437898563.0,116.03,278.0
002431,棕榈股份,3.74,1.91,22.62,1.17,-7.437,0.0,5104609521.0,2.35,4.29
002670,国盛金控,9.35,0.0,-26.44,0.5,-57.036,0.0,15173877650.0,8.31,13.32
600376,首开股份,6.64,-0.75,-11.0,0.13,8.678,6.024,17128313207.0,5.6445,8.5369
600550,保变电气,4.86,-2.8,57.79,0.6,83.599,0.0,7458190346.0,2.64,8.1
300586,美联新材,11.11,-2.46,-0.25,6.57,70.102,0.355,3204583676.0,6.5989,14.0154
600738,兰州民百,6.14,-1.13,24.29,1.26,38.673,4.924,4546471512.0,4.03,6.66
601677,明泰铝业,13.92,-0.57,22.09,1.92,9.142,0.718,8288961122.0,8.494,14.56
000585,*ST东电,1.85,-4.64,-5.61,1.4,-33.619,0.0,1127428809.0,1.12,2.1
002907,华森制药,16.22,-1.52,-2.4,0.33,51.403,0.271,4589916931.0,14.0549,21.9152
002841,视源股份,101.78,-0.22,19.76,0.29,42.46,0.723,40744877383.0,71.7672,113.44
688013,天臣医疗,37.4,3.89,100.86,13.93,89.396,None,609165179.0,33.86,48.0
605100,华丰股份,49.12,-1.82,24.58,4.33,24.236,0.0,1065904000.0,46.75,75.58
300835,龙磁科技,56.84,0.07,184.2,9.69,66.58,0.88,1004362800.0,24.0,90.39
002188,ST巴士,3.15,0.0,-11.02,0.24,1.691,0.0,758782260.0,2.55,5.67
002692,ST远程,3.15,0.0,-13.22,0.11,24.746,0.0,2138573745.0,2.79,4.12
601800,中国交建,7.56,-0.53,-14.93,0.16,7.354,3.079,88809099813.0,7.0916,10.0601
300761,立华股份,35.83,4.46,-38.17,1.63,17.753,2.791,4280296588.0,33.79,76.6559
300460,惠伦晶体,14.13,0.93,20.4,4.63,-26.492,0.0,3328800224.0,6.5929,20.6429
601319,中国人保,6.91,-1.29,-7.55,0.88,15.682,2.2,38706828101.0,5.9281,8.7543
601003,柳钢股份,4.61,-0.43,-10.65,0.16,5.629,9.761,11814476652.0,3.9722,5.39
000920,南方汇通,8.78,1.15,33.76,5.75,55.076,0.877,3703593428.0,5.1898,9.13
