股票代码,股票名称,当前价,涨跌幅,年初至今,换手率,市盈率(TTM),股息率,市值,52周最低,52周最高
601028,玉龙股份,13.63,2.33,166.73,0.71,124.353,0.0,10672641109.0,4.47,14.19
300129,泰胜风能,8.52,-0.81,79.66,9.5,25.026,1.174,4816674648.0,3.6,9.83
300499,高澜股份,12.6,2.94,59.78,10.7,56.702,0.423,2466777411.0,7.315,16.0571
002240,威华股份,14.19,7.83,78.49,7.95,-122.723,0.0,8192234144.0,6.68,18.1
300880,迦南智能,56.55,2.82,481.19,35.44,82.566,None,1788477840.0,31.11,84.0
000587,*ST金洲,1.61,2.55,-11.54,2.21,-0.544,0.0,1952949079.0,0.67,2.4
300283,温州宏丰,7.31,2.38,63.31,13.95,108.74,0.178,1901627823.0,3.5291,9.9
300505,川金诺,21.26,7.7,20.86,18.72,38.553,0.579,1740855435.0,13.3623,22.99
300269,联建光电,6.63,5.41,33.67,17.35,-2.449,0.0,2793531605.0,3.16,8.46
300897,山科智能,70.84,20.01,111.72,64.38,62.952,None,1204280000.0,47.86,70.84
300693,盛弘股份,28.77,3.19,101.83,11.0,38.586,0.348,2698391496.0,11.6085,30.32
300107,建新股份,7.74,0.65,14.58,5.3,25.049,7.735,2603566780.0,4.9436,8.3
300151,昌红科技,24.17,-0.7,182.36,1.89,90.323,0.0,6911539722.0,6.83,26.06
600733,北汽蓝谷,6.49,0.62,11.13,0.86,-12.324,0.0,11841996146.0,4.81,8.03
600696,ST岩石,8.22,-0.6,-36.08,0.13,476.057,0.0,2749338723.0,7.9,14.66
300351,永贵电器,11.52,0.17,30.76,2.14,-10.015,0.0,2869865764.0,6.58,13.4
000729,燕京啤酒,8.86,1.03,36.3,1.01,346.69,0.248,22233669596.0,5.3539,9.13
002203,海亮股份,8.25,0.49,-18.84,0.43,20.565,0.909,15170453174.0,7.56,10.6615
300386,飞天诚信,26.32,-1.97,66.87,4.62,105.252,0.076,5951592892.0,12.756,33.2
600908,无锡银行,5.7,-2.56,6.44,1.47,8.157,3.158,9824521875.0,4.5928,7.42
300394,天孚通信,60.49,0.98,59.45,1.89,47.134,0.662,10648300289.0,31.1552,75.53
002345,潮宏基,4.55,0.0,16.2,1.96,-95.962,2.198,4047888991.0,3.0218,4.65
603667,五洲新春,9.16,-3.58,-2.06,3.35,41.5,1.856,2410214100.0,7.1198,10.4005
002164,宁波东力,6.03,0.84,59.1,3.38,2.362,0.0,2629834697.0,2.93,6.56
600337,美克家居,5.03,-0.98,13.54,0.47,67.241,0.0,8886866862.0,3.84,6.33
300718,长盛轴承,25.62,20.0,25.23,39.01,35.862,0.859,1268190000.0,14.359,28.5996
600731,湖南海利,11.3,0.89,56.51,3.5,17.626,0.0,3691180222.0,5.64,11.35
603648,畅联股份,9.6,-1.84,-1.92,2.17,30.432,1.875,3539200320.0,7.6847,12.2347
605003,众望布艺,33.07,-0.36,28.43,11.09,19.916,None,727540000.0,28.4,40.79
300034,钢研高纳,23.1,-3.47,45.6,1.81,68.384,0.519,9932770663.0,12.12,30.21
600638,新黄浦,7.02,0.43,0.0,0.42,-8.578,0.0,4727245438.0,4.81,8.55
600608,ST沪科,4.57,0.44,0.66,0.58,303.705,0.0,1454957485.0,4.01,5.05
300407,凯发电气,10.55,8.65,34.64,10.55,53.054,0.233,2219682305.0,6.779,11.33
601611,中国核建,7.39,-3.9,4.48,0.67,16.325,0.758,19398899285.0,5.7738,10.16
300469,信息发展,16.38,-0.06,1.99,19.83,-21.108,0.0,2843834355.0,10.36,20.06
300585,奥联电子,19.9,9.76,18.03,15.4,81.84,0.0,3184000000.0,12.65,21.06
603956,威派格,19.11,-1.49,16.23,3.71,61.679,0.785,1679006511.0,12.6957,21.7542
300057,万顺新材,7.32,0.97,22.47,7.01,40.242,0.682,3647613147.0,4.5423,7.64
002577,雷柏科技,13.92,-0.93,8.33,1.03,-31.009,0.0,3937480800.0,8.95,18.97
300710,万隆光电,31.72,-1.18,9.07,3.61,-634.464,0.126,1847591414.0,21.1462,46.51
300668,杰恩设计,20.45,-4.57,22.37,13.7,61.969,1.135,1163046858.0,13.1856,21.88
002354,*ST天娱,3.76,0.0,31.47,1.15,-2.984,0.0,2685191584.0,1.64,4.35
000001,平安银行,17.63,-0.73,9.01,0.62,12.685,1.237,342123419748.0,11.7098,18.78
600754,锦江酒店,44.16,0.45,57.01,0.45,52.221,1.359,35413513190.0,20.768,50.01
300490,华自科技,14.15,-4.97,28.19,26.51,186.346,0.217,3320578944.0,7.621,15.68
601717,郑煤机,10.64,1.24,69.47,2.02,15.442,1.739,15845483489.0,4.4347,11.51
002245,澳洋顺昌,6.6,-1.35,61.98,3.27,32.796,0.227,6031308538.0,3.4668,6.93
300889,爱克股份,47.42,3.81,69.54,23.07,63.152,None,1754045599.0,40.1,75.38
600660,福耀玻璃,33.57,5.43,44.09,2.54,35.732,2.234,67240251165.0,17.3449,36.18
002306,ST云网,2.62,0.0,3.97,0.16,-52.439,0.0,2077786970.0,2.14,3.75
002908,德生科技,13.41,-1.4,5.63,1.51,31.954,1.119,1919420114.0,10.4212,16.3931
000039,中集集团,11.78,7.29,21.93,3.27,26.411,1.016,18073717422.0,6.7395,12.03
600702,ST舍得,41.95,-0.38,39.79,4.84,27.337,0.477,13907139409.0,21.16,45.77
000525,红太阳,7.33,0.69,-24.59,0.54,-8.129,0.0,4211193689.0,6.85,11.8
600856,*ST中天,1.33,3.91,-47.01,0.52,-0.564,0.0,1786751336.0,0.84,2.58
603466,风语筑,21.47,4.17,44.87,3.15,18.978,0.0,6229696554.0,12.35,23.52
688166,博瑞医药,61.62,0.77,94.27,2.29,149.452,None,2400099000.0,26.22,72.43
300438,鹏辉能源,21.18,7.29,18.54,10.45,86.509,0.0,6707466857.0,11.74,22.42
300239,东宝生物,7.31,-2.92,46.0,6.28,154.518,0.411,3691504970.0,4.1228,9.85
300278,华昌达,7.59,2.85,76.92,14.26,-4.73,0.0,2991722862.0,3.31,9.28
300414,中光防雷,18.44,-1.65,52.58,10.54,148.866,0.244,5621694483.0,9.5248,20.44
002251,步步高,11.71,2.45,29.8,1.01,92.308,0.854,10116315266.0,7.2569,15.5
600600,青岛啤酒,83.2,4.54,64.38,1.29,54.657,0.655,57900012934.0,36.1254,99.5
300094,国联水产,4.8,-3.03,12.94,2.09,-7.255,0.0,4200379013.0,3.28,6.21
002202,金风科技,10.88,-2.25,-7.72,2.17,19.985,1.471,36921100534.0,8.8012,13.4682
300893,松原股份,59.21,5.54,339.57,42.4,68.065,None,1403853942.0,34.0,67.2
600895,张江高科,19.49,0.31,28.05,0.67,24.689,0.616,30183959329.0,11.6811,24.49
600199,金种子酒,6.91,2.83,10.91,3.31,-20.017,0.0,4190703492.0,4.73,8.49
300546,雄帝科技,23.79,-4.19,-17.24,3.16,44.824,0.509,2011855996.0,20.2844,36.2832
002876,三利谱,45.29,0.0,-7.09,2.29,70.725,0.092,3434259631.0,38.2879,65.5279
002418,*ST康盛,1.96,0.0,-31.47,0.47,-4.715,0.0,2226422310.0,1.45,4.04
600448,华纺股份,4.19,-3.01,-7.06,5.72,165.748,0.0,2587898699.0,3.65,6.75
300648,星云股份,31.53,-1.59,98.44,5.31,86.059,0.032,2487118025.0,13.1708,40.99
300265,通光线缆,13.08,-3.82,70.12,4.76,113.171,0.111,4763791119.0,6.001,19.8103
300327,中颖电子,35.15,2.0,52.09,2.4,46.847,1.241,9799929352.0,20.052,40.37
002833,弘亚数控,49.36,-1.04,101.57,1.54,37.535,0.76,6069702454.0,18.7796,50.8
603039,泛微网络,91.44,0.45,119.19,0.15,132.376,0.117,18909993991.0,37.467,109.59
002461,珠江啤酒,10.01,1.93,41.85,0.68,40.405,0.999,22155392059.0,5.6533,13.7
601838,成都银行,10.67,-2.73,23.06,2.29,6.71,3.936,20217886975.0,7.0357,11.77
300048,合康新能,5.94,5.51,146.47,5.79,-23.533,0.0,6446730156.0,1.97,7.21
002646,青青稞酒,10.28,2.19,-3.77,0.73,-216.193,0.292,4624104882.0,8.7572,12.22
600256,广汇能源,3.17,2.26,-4.23,0.74,19.371,0.0,21410283913.0,2.4,3.53
605136,丽人丽妆,41.25,-4.2,237.29,27.92,58.452,None,1650412500.0,17.61,55.28
600019,宝钢股份,5.46,0.55,0.89,0.55,12.056,5.128,120971665133.0,4.3183,5.5817
300076,GQY视讯,6.56,-0.61,12.33,3.88,293.107,0.0,2508160686.0,4.33,7.67
002735,王子新材,40.51,0.25,121.97,1.16,102.665,0.0,3746277785.0,14.99,43.27
000913,钱江摩托,28.76,-0.79,172.01,1.31,69.258,1.53,13043695360.0,8.5182,29.04
300096,易联众,12.77,-3.4,31.59,12.05,-178.069,0.039,4808139061.0,7.2756,14.9
000929,兰州黄河,8.36,8.01,20.46,3.77,-73.146,0.0,1552905304.0,5.64,9.5
002534,杭锅股份,9.74,-2.79,32.88,0.78,14.071,4.107,7176517322.0,6.2191,10.2
300812,易天股份,52.45,1.45,146.73,9.13,53.408,0.953,1016481000.0,25.5077,86.0624
603569,长久物流,10.18,-4.05,4.75,0.71,56.282,6.866,5703613436.0,7.6665,11.7702
002781,奇信股份,20.2,0.5,24.55,0.52,-369.143,0.193,4205347544.0,12.9763,23.06
300222,科大智能,13.93,5.77,49.3,12.22,-3.801,0.0,7570562801.0,6.81,16.17
603223,恒通股份,17.56,0.92,178.37,1.02,73.319,0.017,4956134400.0,5.0285,17.97
603279,景津环保,23.71,-0.25,14.11,2.88,23.547,2.531,4512265535.0,19.144,28.0545
002312,三泰控股,6.69,-0.59,58.91,2.01,11.438,0.0,8859679800.0,3.8,7.4
600826,兰生股份,10.38,-1.05,-7.7,0.72,264.328,1.252,4366266949.0,9.0837,13.1912
603776,永安行,22.13,-0.23,30.62,2.19,8.21,0.813,4151145400.0,15.5652,25.0
300881,盛德鑫泰,51.09,1.87,260.55,27.15,83.802,None,1211390341.0,30.3,94.96
300787,海能实业,50.09,3.9,-19.61,10.12,47.119,0.665,2495984700.0,28.2514,73.1232
002430,杭氧股份,26.61,-0.6,100.03,0.5,39.52,0.676,25645465281.0,10.7729,27.74
300375,鹏翎股份,6.37,5.12,80.97,17.52,34.348,0.0,2788589275.0,3.03,6.88
300886,华业香料,73.25,7.72,294.03,49.53,84.789,None,996736190.0,57.98,100.01
601866,中远海发,2.15,0.94,-15.11,0.46,14.742,2.093,17054068750.0,1.77,2.611
002853,皮阿诺,23.8,2.15,31.9,4.19,21.167,1.092,1769358830.0,14.249,29.35
002685,华东重机,5.47,3.21,-18.64,3.54,19.558,0.914,4342250833.0,4.4323,7.77
300470,中密控股,44.1,6.81,64.19,1.86,40.697,0.408,7925973930.0,22.8529,49.18
600543,莫高股份,6.97,1.75,20.72,2.66,422.675,0.373,2238206400.0,4.637,11.83
300436,广生堂,34.15,-0.73,2.52,0.95,407.546,0.0,3893486783.0,28.52,40.58
300697,电工合金,18.59,8.59,25.74,2.26,38.783,1.614,3866720000.0,11.4739,21.47
002441,众业达,8.87,3.26,22.08,2.38,19.737,2.48,3492778910.0,6.5243,9.9376
300786,国林科技,32.24,-4.67,-2.74,16.34,35.667,0.523,1663364768.0,24.01,40.61
300647,超频三,16.7,19.97,89.92,28.11,858.451,0.04,3620644201.0,6.9145,16.7
002863,今飞凯达,7.88,-0.13,41.71,1.24,47.164,0.194,3110083743.0,4.3946,8.72
300008,天海防务,8.65,1.88,199.31,12.6,-30.23,0.0,6427186949.0,2.34,12.9
002946,新乳业,19.71,5.06,57.35,6.61,77.754,0.304,3140132551.0,9.5343,25.8502
603683,晶华新材,16.0,-0.06,18.95,2.12,157.439,0.74,2026720000.0,10.1129,18.57
603159,上海亚虹,12.57,0.96,10.79,0.62,45.738,1.83,1759800000.0,9.0607,14.1906
002568,百润股份,68.93,2.7,165.01,1.53,78.757,0.87,24035913954.0,22.4752,69.6
601601,中国太保,33.11,-3.41,-8.84,0.69,12.348,3.414,226639322575.0,24.9568,38.4719
300011,鼎汉技术,8.34,5.3,41.12,5.95,70.766,0.0,3950862930.0,5.27,9.1
000012,南玻A,5.95,-0.5,20.44,1.17,25.413,1.176,11644503198.0,3.7274,6.9
600791,京能置业,4.53,-0.88,18.38,2.01,-27.833,0.265,2048981043.0,3.0095,6.22
002214,大立科技,26.76,1.21,153.52,2.26,33.211,0.301,9561920691.0,9.08,32.56
300869,康泰医学,156.0,2.01,1435.43,20.22,114.092,0.171,6011960448.0,50.08,308.0
000990,诚志股份,13.35,-0.07,-9.92,0.51,120.482,2.172,11134234965.0,10.98,19.26
002090,金智科技,8.75,-0.11,-17.32,1.25,117.2,0.286,3493824163.0,7.8097,11.3106
002856,美芝股份,17.07,-1.56,-8.77,1.47,-83.539,0.0,1266230750.0,14.44,20.93
000777,中核科技,13.07,-0.53,8.25,0.62,43.485,0.819,5011123622.0,9.8611,18.16
600258,首旅酒店,16.9,1.81,-17.69,0.74,-93.97,0.414,16543263004.0,12.8811,21.6378
300341,麦克奥迪,10.3,1.08,-31.5,2.65,38.308,0.291,5249319666.0,6.3079,20.1893
200017,*ST中华B,1.01,1.0,-40.24,0.07,-222.653,0.0,250846612.0,0.67,1.87
002239,奥特佳,4.45,0.23,150.25,1.62,443.715,0.09,13934549406.0,1.6184,7.45
600248,延长化建,4.17,0.24,-4.79,0.36,20.132,0.48,2738372547.0,3.5736,4.9871
300747,锐科激光,74.45,-0.2,-5.08,2.66,95.322,0.122,11376631465.0,50.9754,83.2279
600616,金枫酒业,4.56,0.88,17.92,0.54,-1656.616,0.506,3050662572.0,3.1166,5.59
603629,利通电子,30.54,1.9,11.26,8.96,65.76,0.655,916200000.0,20.8333,33.5317
603727,博迈科,18.17,-0.16,-5.86,0.43,46.93,0.55,4255309559.0,14.0926,22.7191
300325,德威新材,3.98,13.07,26.35,23.51,-6.473,0.0,3966204397.0,2.4,5.44
002469,三维工程,5.55,0.0,38.41,0.0,33.095,1.802,2547578749.0,3.2763,6.68
300810,中科海讯,60.88,-0.99,-16.44,13.6,283.807,0.154,1199336000.0,29.464,100.9183
300772,运达股份,15.29,-0.65,-12.7,9.95,31.632,0.981,2368029194.0,12.1578,19.2448
000961,中南建设,8.89,-1.55,-13.26,0.76,6.857,3.15,33494928209.0,6.7126,10.9676
300109,新开源,19.17,-0.16,17.26,2.17,54.703,0.104,5581526158.0,13.6622,22.301
300879,大叶股份,43.29,3.1,309.17,22.62,73.712,None,1642376972.0,29.26,83.6
002684,*ST猛狮,3.77,-1.31,-33.98,0.32,16.275,0.0,1650682858.0,2.59,7.05
000416,民生控股,6.76,1.96,22.67,1.51,141.481,0.444,3593893822.0,3.9917,7.84
601500,通用股份,5.86,-1.35,-9.23,0.32,53.229,0.853,5111619927.0,4.9782,6.96
600630,龙头股份,6.83,0.44,-10.01,0.71,-22.91,0.0,2901804708.0,6.32,11.0
605388,均瑶健康,20.23,-1.12,50.63,4.74,42.88,None,1416100000.0,16.12,32.25
601919,中远海控,6.3,3.62,19.54,0.9,11.59,0.0,54541001290.0,3.14,6.3
002976,瑞玛工业,31.71,-1.4,69.2,3.06,45.268,1.577,792750000.0,22.4884,52.588
002282,博深股份,10.6,0.57,27.55,1.08,50.657,0.505,3311458963.0,6.4756,12.17
300625,三雄极光,19.8,4.6,23.91,3.8,22.092,1.515,2740236880.0,13.2478,21.49
300392,腾信股份,11.88,0.42,58.61,3.23,312.366,0.0,3085660591.0,6.11,13.88
002867,周大生,24.08,0.46,29.25,0.34,20.781,1.869,17409634116.0,16.4481,35.04
002654,万润科技,4.64,-0.64,-15.64,1.6,-1211.186,0.0,3086057694.0,3.69,6.14
003002,壶化股份,14.13,0.71,71.9,12.12,33.361,None,706500000.0,9.86,15.75
000599,青岛双星,4.7,2.17,-0.43,0.89,-13.133,0.214,3608138967.0,3.4428,6.22
300863,卡倍亿,157.0,3.34,735.55,33.82,153.064,None,2056332149.0,60.0,180.5
300868,杰美特,59.35,7.17,43.84,29.47,60.054,None,1801292798.0,42.96,95.6
600568,*ST中珠,1.67,0.0,-4.57,0.72,-8.597,0.0,2613463641.0,1.0,2.15
300753,爱朋医疗,34.08,0.62,9.66,5.4,42.0,0.903,1591710864.0,28.4865,43.5
601318,中国平安,79.58,-1.84,-4.24,0.71,11.839,2.639,862063440751.0,64.1784,88.7413
600339,中油工程,2.9,0.69,-12.94,0.27,16.198,1.517,16191127666.0,2.2109,3.6946
002420,ST毅昌,4.17,-0.48,5.04,0.72,10.063,0.0,1633072497.0,3.38,4.36
300065,海兰信,13.86,-1.77,14.03,1.57,112.891,0.216,4587296175.0,9.1634,17.75
300340,科恒股份,13.77,0.0,9.01,0.0,-98.728,0.363,2356351455.0,9.2648,16.86
002259,*ST升达,3.68,0.55,64.29,0.3,-2.365,0.0,2768568023.0,1.73,4.26
688188,柏楚电子,261.55,0.07,67.17,3.17,78.833,None,6442332208.0,116.03,278.0
002431,棕榈股份,3.7,-1.07,21.31,0.74,-7.357,0.0,5050014767.0,2.35,4.29
002670,国盛金控,9.37,0.21,-26.28,0.42,-57.158,0.0,15206335143.0,8.31,13.32
600376,首开股份,6.57,-1.05,-11.94,0.12,8.587,6.088,16947743640.0,5.6445,8.5369
600550,保变电气,4.86,0.0,57.79,0.43,83.599,0.0,7458190346.0,2.64,8.1
300586,美联新材,11.61,4.5,4.24,10.0,73.257,0.34,3348804364.0,6.5989,14.0154
600738,兰州民百,6.15,0.16,24.49,1.31,38.736,4.916,4553876189.0,4.03,6.66
601677,明泰铝业,13.97,0.36,22.53,1.59,9.175,0.716,8318734690.0,8.494,14.56
000585,*ST东电,1.87,1.08,-4.59,0.89,-33.983,0.0,1139617229.0,1.12,2.1
002907,华森制药,16.15,-0.43,-2.82,0.37,51.181,0.272,4570108411.0,14.0549,21.9152
002841,视源股份,101.01,-0.76,18.85,0.32,42.139,0.729,40436628654.0,71.7672,113.44
688013,天臣医疗,37.65,0.67,102.2,10.28,89.993,None,613237138.0,33.86,48.0
605100,华丰股份,48.68,-0.9,23.46,4.01,24.019,0.0,1056356000.0,46.75,75.58
300835,龙磁科技,59.2,4.15,196.0,15.08,69.344,0.845,1046064000.0,24.0,90.39
002188,ST巴士,3.17,0.63,-10.45,0.47,1.689,0.0,763599925.0,2.55,5.67
002692,ST远程,3.16,0.32,-12.95,0.18,24.824,0.0,2145362868.0,2.79,4.12
601800,中国交建,7.53,-0.4,-15.26,0.1,7.325,3.091,88456682750.0,7.0916,10.0601
300761,立华股份,35.14,-1.93,-39.36,1.24,17.411,2.846,4197868325.0,33.79,76.6559
300460,惠伦晶体,13.95,-1.27,18.87,3.7,-26.154,0.0,3286395126.0,6.5929,20.6429
601319,中国人保,6.85,-0.87,-8.35,0.85,15.324,2.219,38370734080.0,5.9281,8.7543
601003,柳钢股份,4.68,1.52,-9.29,0.3,5.715,9.615,11993872176.0,3.9722,5.39
000920,南方汇通,8.68,-1.14,32.24,2.94,54.449,0.887,3661411271.0,5.1898,9.13
300488,恒锋工具,22.9,-1.34,42.98,2.17,36.38,0.565,3130855986.0,13.9013,27.31
300626,华瑞股份,12.58,6.34,49.17,21.89,134.27,0.159,1523507190.0,6.6866,14.14
