300482,万孚生物,万孚生物,2020-09-30
300122,智飞生物,智飞生物,2020-09-30
601615,明阳智能,明阳智能,2020-09-30
002195,二三四五,二三四五,2020-09-30
002382,蓝帆医疗,蓝帆医疗,2020-09-30
000728,国元证券,国元证券,2020-09-30
600132,重庆啤酒,重庆啤酒,2020-09-30
002244,滨江集团,滨江集团,2020-09-30
600026,中远海能,中远海能,2020-09-30
603882,金域医学,金域医学,2020-09-30
002019,亿帆医药,亿帆医药,2020-06-30
002244,滨江集团,滨江集团,2020-06-30
601872,招商轮船,招商轮船,2020-06-30
300016,北陆药业,北陆药业,2020-06-30
600511,国药股份,国药股份,2020-06-30
300122,智飞生物,智飞生物,2020-06-30
002821,凯莱英,凯莱英,2020-06-30
603444,吉比特,吉比特,2020-06-30
002048,宁波华翔,宁波华翔,2020-06-30
002705,新宝股份,新宝股份,2020-06-30
002242,九阳股份,九阳股份,2020-06-30
300630,普利制药,普利制药,2020-06-30
000028,国药一致,国药一致,2020-06-30
603538,美诺华,美诺华,2020-06-30
000090,天健集团,天健集团,2020-06-30
002028,思源电气,思源电气,2020-06-30
600216,浙江医药,浙江医药,2020-06-30
002223,鱼跃医疗,鱼跃医疗,2020-06-30
300529,健帆生物,健帆生物,2020-06-30
600161,天坛生物,天坛生物,2020-06-30
600053,九鼎投资,九鼎投资,2020-06-30
002385,大北农,大北农,2020-06-30
600325,华发股份,华发股份,2020-06-30
603233,大参林,大参林,2020-06-30
002065,东华软件,东华软件,2020-06-30
603882,金域医学,金域医学,2020-06-30
002797,第一创业,第一创业,2020-06-30
600777,新潮能源,新潮能源,2020-06-30
600064,南京高科,南京高科,2020-06-30
600332,白云山,白云山,2020-06-30
300347,泰格医药,泰格医药,2020-06-30
002839,张家港行,张家港行,2020-06-30
000488,晨鸣纸业,晨鸣纸业,2020-06-30
000009,中国宝安,中国宝安,2020-06-30
000877,天山股份,天山股份,2020-06-30
603806,福斯特,福斯特,2020-06-30
600763,通策医疗,通策医疗,2020-06-30
600060,海信视像,海信视像,2020-06-30
600143,金发科技,金发科技,2020-06-30
603606,东方电缆,东方电缆,2020-06-30
002916,深南电路,深南电路,2020-06-30
600125,铁龙物流,铁龙物流,2020-06-30
600770,综艺股份,综艺股份,2020-06-30
601615,明阳智能,明阳智能,2020-06-30
603556,海兴电力,海兴电力,2020-06-30
000563,陕国投A,陕国投A,2020-06-30
600584,长电科技,长电科技,2020-06-30
601099,太平洋,太平洋,2020-06-30
603868,飞科电器,飞科电器,2020-06-30
002807,江阴银行,江阴银行,2020-06-30
000975,银泰黄金,银泰黄金,2020-06-30
000712,锦龙股份,锦龙股份,2020-06-30
600026,中远海能,中远海能,2020-06-30
601689,拓普集团,拓普集团,2020-06-30
600132,重庆啤酒,重庆啤酒,2020-06-30
002405,四维图新,四维图新,2020-06-30
600633,浙数文化,浙数文化,2020-06-30
600745,闻泰科技,闻泰科技,2020-06-30
002233,塔牌集团,塔牌集团,2020-06-30
600958,东方证券,东方证券,2020-06-30
601799,星宇股份,星宇股份,2020-06-30
600073,上海梅林,上海梅林,2020-06-30
000519,中兵红箭,中兵红箭,2020-06-30
600909,华安证券,华安证券,2020-06-30
300207,欣旺达,欣旺达,2020-06-30
600298,安琪酵母,安琪酵母,2020-06-30
000547,航天发展,航天发展,2020-06-30
600063,皖维高新,皖维高新,2020-06-30
300058,蓝色光标,蓝色光标,2020-06-30
002690,美亚光电,美亚光电,2020-06-30
002128,露天煤业,露天煤业,2020-06-30
002936,郑州银行,郑州银行,2020-06-30
603501,韦尔股份,韦尔股份,2020-06-30
600739,辽宁成大,辽宁成大,2020-06-30
000600,建投能源,建投能源,2020-06-30
002384,东山精密,东山精密,2020-06-30
002818,富森美,富森美,2020-06-30
600845,宝信软件,宝信软件,2020-06-30
002399,海普瑞,海普瑞,2020-06-30
600376,首开股份,首开股份,2020-06-30
601717,郑煤机,郑煤机,2020-06-30
002920,德赛西威,德赛西威,2020-06-30
601100,恒立液压,恒立液压,2020-06-30
002414,高德红外,高德红外,2020-06-30
600183,生益科技,生益科技,2020-06-30
600811,东方集团,东方集团,2020-06-30
002925,盈趣科技,盈趣科技,2020-06-30
002129,中环股份,中环股份,2020-06-30
002195,二三四五,二三四五,2020-06-30
002131,利欧股份,利欧股份,2020-06-30
603866,桃李面包,桃李面包,2020-06-30
600478,科力远,科力远,2020-06-30
002093,国脉科技,国脉科技,2020-06-30
002439,启明星辰,启明星辰,2020-06-30
000025,特力A,特力A,2020-06-30
000728,国元证券,国元证券,2020-06-30
603816,顾家家居,顾家家居,2020-06-30
002375,亚厦股份,亚厦股份,2020-06-30
603355,莱克电气,莱克电气,2020-06-30
002123,梦网集团,梦网集团,2020-06-30
300016,北陆药业,北陆药业,2020-03-31
600777,新潮能源,新潮能源,2020-03-31
000025,特力A,特力A,2020-03-31
002048,宁波华翔,宁波华翔,2020-03-31
603538,美诺华,美诺华,2020-03-31
600565,迪马股份,迪马股份,2020-03-31
603882,金域医学,金域医学,2020-03-31
600183,生益科技,生益科技,2020-03-31
000600,建投能源,建投能源,2020-03-31
002123,梦网集团,梦网集团,2020-03-31
